Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-11-01 13:35:02;965192554;41.01211;37.50222;-4949;18108;9
Облако-земля;2023-11-01 13:39:25;687721201;41.02248;36.97172;-15961;0;12
Облако-земля;2023-11-01 13:41:11;792473551;41.04769;36.96671;-18275;0;11
Облако-облако;2023-11-01 13:41:25;812309192;41.00751;37.01504;-3560;3048;7
Облако-облако;2023-11-01 13:42:22;579318932;41.01868;36.9829;3287;17389;8
Облако-облако;2023-11-01 13:43:07;771960506;41.00432;36.95614;3155;11999;6
Облако-земля;2023-11-01 13:44:25;425367640;41.05246;37.00323;-16023;0;12
Облако-облако;2023-11-01 13:45:30;225925767;41.02147;36.99535;-4049;3473;6
Облако-земля;2023-11-01 13:45:56;64841541;41.04616;37.00604;-36571;0;15
Облако-земля;2023-11-01 13:46:23;996299927;41.04839;37.0057199;-33600;0;10
Облако-облако;2023-11-01 13:46:51;427760054;41.0235399;37.00112;3123;19368;6
Облако-земля;2023-11-01 13:47:47;18270776;41.05149;36.99781;-28530;0;11
Облако-облако;2023-11-01 13:48:11;810923188;41.03092;37.00157;5034;17325;11
Облако-земля;2023-11-01 13:48:52;535007432;41.00521;36.98853;-12475;0;11
Облако-земля;2023-11-01 13:51:34;455109909;41.00459;37.53984;20957;0;12
Облако-земля;2023-11-01 13:53:33;244935201;41.04669;37.00733;35540;0;14
Облако-облако;2023-11-01 13:54:34;327984731;41.02497;37.54075;7139;3043;8
Облако-облако;2023-11-01 13:57:21;731394230;41.11792;37.5852;-7405;19438;12
Облако-облако;2023-11-01 13:58:52;397430237;41.18168;37.70292;-2996;4565;7
Облако-облако;2023-11-01 14:02:42;666048708;41.13105;37.6014;-11186;19059;11
Облако-земля;2023-11-01 14:05:41;8327424;41.14179;37.61757;-12413;0;13
Облако-облако;2023-11-01 14:07:13;258833623;41.06922;37.61181;-3207;6459;7
Облако-земля;2023-11-01 14:07:22;343249286;41.13668;37.62619;-7251;0;11
Облако-облако;2023-11-01 14:08:33;808745016;41.14352;37.63223;5483;6866;8
Облако-облако;2023-11-01 14:09:07;514830642;41.0891;37.6019;8165;18363;15
Облако-земля;2023-11-01 14:09:15;897652156;41.13956;37.63188;-5260;0;5
Облако-облако;2023-11-01 14:10:10;304009881;41.00382;37.10037;4670;19483;7
Облако-облако;2023-11-01 14:10:20;257156572;41.14731;37.62182;-3677;6430;8
Облако-облако;2023-11-01 14:11:20;147355841;41.1421599;37.63283;-4195;3403;9
Облако-облако;2023-11-01 14:13:30;571295950;41.02623;37.03962;-4138;19565;8
Облако-облако;2023-11-01 14:14:25;913352733;41.15687;37.65357;-2110;18532;5
Облако-облако;2023-11-01 14:14:36;554378544;41.02441;37.09405;13090;17542;12
Облако-облако;2023-11-01 14:15:15;153356593;41.16133;37.63677;4059;6865;8
Облако-облако;2023-11-01 14:15:41;842205223;41.15578;37.648;-3079;4854;6
Облако-облако;2023-11-01 14:16:11;731756701;41.1754;37.71734;-6676;3122;10
Облако-облако;2023-11-01 14:16:11;744521362;41.07343;37.5936499;15566;7870;11
Облако-земля;2023-11-01 14:16:20;343095905;41.17716;37.6558599;-10709;0;14
Облако-облако;2023-11-01 14:16:35;478679850;41.1265;37.64271;-5001;11932;8
Облако-земля;2023-11-01 14:17:17;339981236;41.17583;37.65928;-13822;0;15
Облако-земля;2023-11-01 14:18:25;448015093;41.17236;37.67296;-8855;0;11
Облако-земля;2023-11-01 14:18:58;859765868;41.0986;37.58101;-6714;0;7
Облако-облако;2023-11-01 14:19:02;319441283;41.1860799;37.71672;5882;3977;12
Облако-облако;2023-11-01 14:20:56;897464568;41.08334;37.62973;-5092;17344;9
Облако-облако;2023-11-01 14:21:12;879072535;41.14522;37.66801;2406;17390;6
Облако-земля;2023-11-01 14:21:38;679005773;41.1786;37.65784;-7651;0;12
Облако-облако;2023-11-01 14:22:05;310855828;41.18403;37.74054;6580;17284;12
Облако-облако;2023-11-01 14:22:12;990240528;41.07182;37.07782;-7529;17188;8
Облако-земля;2023-11-01 14:22:26;10422838;41.18612;37.66243;-8411;0;12
Облако-облако;2023-11-01 14:22:58;54303588;41.09518;37.64036;6050;4980;8
Облако-земля;2023-11-01 14:24:03;433620744;41.13736;37.63975;-5280;0;9
Облако-облако;2023-11-01 14:24:17;484297516;41.18625;37.72341;-2845;14590;6
Облако-облако;2023-11-01 14:24:46;827053728;41.19019;37.68001;-3160;14446;7
Облако-земля;2023-11-01 14:25:06;781689370;41.21275;37.67638;-29413;0;16
Облако-земля;2023-11-01 14:26:08;910088476;41.24044;37.66801;-21458;0;16
Облако-земля;2023-11-01 14:27:04;158037301;41.22697;37.72122;-25293;0;14
Облако-облако;2023-11-01 14:27:30;389111491;41.18982;37.6804599;-6916;17074;9
Облако-земля;2023-11-01 14:27:50;187633878;41.22919;37.72617;-14587;0;15
Облако-облако;2023-11-01 14:27:52;305452427;41.20361;37.6928399;3133;7332;6
Облако-земля;2023-11-01 14:28:12;231524451;41.02814;37.35857;19438;0;13
Облако-облако;2023-11-01 14:28:38;774076557;41.1911;37.6846;-5420;8144;10
Облако-земля;2023-11-01 14:29:00;822441484;41.20414;37.72957;-17268;0;14
Облако-земля;2023-11-01 14:30:09;72470477;41.20241;37.72262;-15253;0;13
Облако-облако;2023-11-01 14:31:13;487043850;41.1902199;37.78001;-3339;19210;8
Облако-облако;2023-11-01 14:31:43;165752860;41.21443;37.76403;-4504;6969;8
Облако-земля;2023-11-01 14:32:42;297341254;41.21165;37.69608;-11390;0;15
Облако-облако;2023-11-01 14:32:42;621984675;41.06591;37.57344;5075;19309;9
Облако-земля;2023-11-01 14:35:07;315942752;41.22594;37.73206;-25980;0;14
Облако-земля;2023-11-01 14:45:01;801792690;41.1547;37.69719;14304;0;14
Облако-земля;2023-11-01 14:48:25;569523536;41.26057;37.86381;12864;0;11
Облако-облако;2023-11-01 14:52:31;901146770;41.17351;37.71764;-7846;18324;11
Облако-облако;2023-11-01 15:04:50;920972666;41.10617;37.46937;3953;4981;7
Облако-облако;2023-11-01 15:04:51;278567927;41.1641;37.74415;7172;19730;5
Облако-земля;2023-11-01 15:07:18;232648352;41.10904;37.54102;-7238;0;13
Облако-облако;2023-11-01 15:07:18;387400397;41.22651;37.78825;12599;17027;10
Облако-земля;2023-11-01 15:07:58;429427485;41.1247;37.5464;-11084;0;12
Облако-облако;2023-11-01 15:08:34;572841692;41.11864;37.51166;8099;19047;11
Облако-земля;2023-11-01 15:09:20;834692832;41.27342;37.73504;9276;0;10
Облако-земля;2023-11-01 15:09:48;815642317;41.11841;37.52992;-9157;0;13
Облако-облако;2023-11-01 15:10:42;247095361;41.1218999;37.51597;3163;7646;7
Облако-земля;2023-11-01 15:11:35;413430104;41.17065;37.65258;-11842;0;9
Облако-земля;2023-11-01 15:12:24;872231118;41.15764;37.5279;-11761;0;13
Облако-облако;2023-11-01 15:12:44;610416095;41.12574;37.51098;5165;17657;9
Облако-облако;2023-11-01 15:13:11;600906229;41.2139499;37.82465;3605;16899;9
Облако-облако;2023-11-01 15:13:11;893014795;41.29803;37.88158;-3464;14152;8
Облако-облако;2023-11-01 15:13:38;819127605;41.1238699;37.5124799;5697;17930;9
Облако-земля;2023-11-01 15:14:57;383703886;41.14547;37.52664;-8128;0;13
Облако-земля;2023-11-01 15:16:13;733656786;41.1489199;37.51047;-10277;0;10
Облако-земля;2023-11-01 15:17:36;198809349;41.14333;37.54946;-8969;0;13
Облако-земля;2023-11-01 15:17:36;258619695;41.25307;37.60898;-8100;0;13
Облако-облако;2023-11-01 15:20:29;884556971;41.18492;37.57112;-5068;16956;11
Облако-облако;2023-11-01 15:21:32;36752034;41.16632;37.4973;3060;3007;7
Облако-облако;2023-11-01 15:22:01;630035822;41.25649;37.81491;-3331;3001;7
Облако-облако;2023-11-01 15:23:36;550867202;41.26258;37.82905;-4513;6070;7
Облако-облако;2023-11-01 15:24:30;374399308;41.2679;37.8235699;-4087;7066;6
Облако-земля;2023-11-01 15:24:44;143087000;41.16548;37.55511;-3192;0;7
Облако-облако;2023-11-01 15:24:44;114728200;41.23969;37.73689;-10670;6301;14
Облако-облако;2023-11-01 15:27:30;771247572;41.2028;37.47773;-3459;19499;8
Облако-облако;2023-11-01 15:28:59;600029529;41.27581;37.8285399;-2167;5500;6
Облако-облако;2023-11-01 15:30:48;738318149;41.12863;37.47774;7801;19228;10
Облако-облако;2023-11-01 15:30:59;910719036;41.27249;37.83649;-2742;16732;6
Облако-облако;2023-11-01 15:35:12;19308735;41.24047;37.6199;9165;19614;11
Облако-облако;2023-11-01 15:35:12;125255628;41.19685;37.41293;-3528;16425;6
Облако-земля;2023-11-01 15:38:12;570782376;41.14353;38.1190799;-8704;0;10
Облако-земля;2023-11-01 15:38:25;323088570;41.24993;37.61935;21201;0;13
Облако-земля;2023-11-01 15:40:55;454629000;41.3053;37.79419;-38678;0;5
