Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-02-05 02:38:44;875436102;42.31623;37.40942;283947;0;16
Облако-облако;2023-02-05 02:39:29;2120964;42.31893;37.45916;11424;5469;16
Облако-облако;2023-02-05 02:40:36;771879114;43.82637;38.12172;12756;3015;10
Облако-земля;2023-02-05 02:40:36;777831977;43.72798;37.84227;120978;0;18
Облако-земля;2023-02-05 02:40:56;130234309;43.90876;38.82104;-27514;0;13
Облако-земля;2023-02-05 03:05:11;449027021;43.86882;38.82331;-5911;0;11
Облако-земля;2023-02-05 03:08:21;176837843;42.39875;37.55225;135826;0;16
Облако-облако;2023-02-05 03:50:28;36820735;44.17878;39.17509;-5876;3833;11
Облако-облако;2023-02-05 03:50:28;50339392;44.23865;39.28454;-13521;3000;11
Облако-земля;2023-02-05 03:52:30;548566849;42.465;36.42347;168983;0;16
Облако-облако;2023-02-05 04:11:49;707862044;42.39738;37.73396;-23713;7717;12
Облако-земля;2023-02-05 04:11:50;46370493;42.56814;37.5897999;120031;0;20
Облако-земля;2023-02-05 04:12:20;97662930;43.90885;37.75392;98176;0;22
Облако-земля;2023-02-05 04:14:17;210441003;42.3841899;37.67687;-7737;0;15
Облако-облако;2023-02-05 04:14:17;40867521;42.43192;37.82267;-8713;3007;13
Облако-земля;2023-02-05 04:15:43;96981590;42.40338;37.68405;-6010;0;14
Облако-облако;2023-02-05 04:15:43;74839062;42.34298;37.87561;-25296;5368;10
Облако-земля;2023-02-05 04:16:52;675596606;42.40719;37.72063;49339;0;17
Облако-облако;2023-02-05 04:17:30;157689616;42.39132;37.69854;5115;4903;12
Облако-облако;2023-02-05 04:18:21;748400885;42.38234;37.72757;16033;15414;16
Облако-облако;2023-02-05 04:18:33;958514076;43.79526;37.87773;11099;4603;10
Облако-земля;2023-02-05 04:18:34;22578935;43.91602;37.72816;36736;0;13
Облако-облако;2023-02-05 04:18:34;296462796;43.92334;37.34114;-3587;6593;7
Облако-облако;2023-02-05 04:19:25;13074200;42.27408;37.81214;-27095;5406;12
Облако-земля;2023-02-05 04:19:25;106550615;42.41474;37.71529;45081;0;18
Облако-облако;2023-02-05 04:20:30;446411928;42.38984;37.69167;9491;4745;14
Облако-земля;2023-02-05 04:20:31;976478608;43.92222;37.77526;15841;0;16
Облако-облако;2023-02-05 04:41:07;644285985;43.85184;38.8304199;14639;9575;17
Облако-облако;2023-02-05 04:42:35;100821683;43.8457;38.82269;4687;3311;8
Облако-облако;2023-02-05 04:44:00;370290493;43.85644;38.83151;5344;5090;11
Облако-облако;2023-02-05 04:47:02;718078297;43.87494;38.81204;7883;19660;16
Облако-облако;2023-02-05 05:11:34;491293373;42.56134;36.00876;5133;15616;12
Облако-земля;2023-02-05 05:55:38;332388092;42.91719;38.03477;121486;0;18
Облако-земля;2023-02-05 06:55:50;83794593;43.31787;38.38442;-43000;0;20
Облако-земля;2023-02-05 06:57:08;76035559;43.3713399;38.3389;-4381;0;13
Облако-земля;2023-02-05 06:59:02;350538539;43.38194;38.33921;-89206;0;17
Облако-облако;2023-02-05 07:11:39;424358736;43.72135;38.2765;21592;5407;20
Облако-облако;2023-02-05 07:14:06;415508012;43.73483;38.27907;4120;3932;11
Облако-земля;2023-02-05 07:34:52;956654861;43.42975;37.6576499;162266;0;15
Облако-облако;2023-02-05 07:35:52;844343705;43.38431;37.5152;12923;11168;13
Облако-земля;2023-02-05 08:31:46;197155409;43.12809;38.5409099;161474;0;15
Облако-земля;2023-02-05 10:23:08;186259561;42.86449;38.39607;-25993;0;20
Облако-земля;2023-02-05 11:00:01;244681504;43.98267;38.57249;76823;0;13
Облако-земля;2023-02-05 12:09:01;923254324;42.4725899;38.70467;16437;0;13
Облако-земля;2023-02-05 12:12:39;570580425;42.73562;38.53759;-30187;0;16
Облако-земля;2023-02-05 12:14:14;896581017;42.66016;38.44562;-26941;0;16
Облако-земля;2023-02-05 12:16:21;679242301;42.6985699;38.42549;-25521;0;14
Облако-земля;2023-02-05 12:17:56;558699215;42.7220299;38.42378;-23640;0;20
Облако-земля;2023-02-05 12:22:24;681890761;42.51785;38.70414;-5949;0;14
Облако-земля;2023-02-05 12:26:23;59566000;42.5436;38.73429;29988;0;6
Облако-облако;2023-02-05 12:27:55;893847349;42.50142;38.70734;-1711;6459;6
Облако-облако;2023-02-05 12:29:35;984145452;42.32643;38.73192;-7882;6323;12
Облако-земля;2023-02-05 12:29:36;82477802;42.51547;38.69984;-5835;0;13
Облако-облако;2023-02-05 12:30:57;983948045;42.5145399;38.71918;-13911;6062;12
Облако-земля;2023-02-05 12:32:17;749721064;42.5165999;38.71091;19316;0;14
Облако-облако;2023-02-05 12:33:39;825742841;42.52216;38.7054;-3097;6434;11
Облако-облако;2023-02-05 13:56:58;36250283;43.28939;38.71653;14643;6732;15
Облако-облако;2023-02-05 13:57:13;315650454;43.3635499;38.50195;21168;7018;17
Облако-облако;2023-02-05 13:59:39;200243685;43.24927;38.62476;6722;3993;10
Облако-облако;2023-02-05 14:01:25;774668028;43.2401;38.58306;10041;12145;16
Облако-земля;2023-02-05 14:21:11;706213372;43.20809;38.60722;-27802;0;12
Облако-земля;2023-02-05 14:25:36;27120049;43.2973;38.71037;26374;0;12
Облако-земля;2023-02-05 14:25:36;45478606;43.22318;38.60751;108598;0;12
Облако-земля;2023-02-05 15:01:05;105018233;43.28793;38.66491;-14568;0;11
