Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-11-06 03:06:35;371227253;44.75678;36.15848;-25365;0;14
Облако-облако;2023-11-06 04:41:07;805415468;44.20327;38.1287499;7401;12555;11
Облако-земля;2023-11-06 04:41:19;306389103;44.00718;38.1917;-4671;0;9
Облако-облако;2023-11-06 04:42:42;503814196;44.01929;38.21313;3207;17864;6
Облако-земля;2023-11-06 04:50:04;114416476;44.26053;38.19428;-5574;0;10
Облако-облако;2023-11-06 04:51:20;346823029;44.36504;38.11351;-4430;19477;10
Облако-земля;2023-11-06 05:11:09;658758457;44.2499899;38.40691;110850;0;16
Облако-облако;2023-11-06 05:11:09;903711594;44.11876;38.54083;12038;4785;14
Облако-земля;2023-11-06 05:12:16;982511207;43.02429;40.26556;110342;0;19
Облако-облако;2023-11-06 05:12:39;884893643;44.2509299;38.63463;-12675;4465;14
Облако-облако;2023-11-06 05:14:13;677038705;44.2214;38.47363;-33474;5575;17
Облако-облако;2023-11-06 05:23:41;522036281;44.19168;38.6556;5214;8344;11
Облако-облако;2023-11-06 05:23:41;400919030;44.12693;38.76521;-4413;9567;14
Облако-облако;2023-11-06 05:28:17;57393641;44.29042;38.64037;6639;3022;10
Облако-земля;2023-11-06 05:29:35;805482156;44.25745;38.67218;-15249;0;15
Облако-облако;2023-11-06 05:29:36;169774495;44.26606;38.83087;-3613;4290;10
Облако-земля;2023-11-06 05:32:09;637408503;44.26733;38.68908;-19793;0;10
Облако-земля;2023-11-06 05:35:49;217649537;44.54266;38.77263;-12285;0;14
Облако-облако;2023-11-06 05:38:48;674655752;43.92015;38.88524;-4308;9288;9
Облако-земля;2023-11-06 05:40:50;561858331;44.3996799;38.97247;-3588;0;7
Облако-облако;2023-11-06 05:40:50;537243714;44.24257;38.78529;3715;7881;7
Облако-облако;2023-11-06 05:41:27;655041860;43.69793;38.69444;-19420;3831;16
Облако-земля;2023-11-06 05:41:35;35053378;43.94491;38.92908;-6106;0;15
Облако-облако;2023-11-06 05:42:39;88207106;44.32202;38.73844;-2172;7567;5
Облако-земля;2023-11-06 05:43:33;994495312;44.32392;38.80496;-23135;0;13
Облако-земля;2023-11-06 05:45:09;279319789;44.33187;38.81432;-5152;0;7
Облако-земля;2023-11-06 05:45:57;925871186;43.66302;38.62222;37411;0;14
Облако-земля;2023-11-06 05:46:05;149365276;44.38262;38.82315;19673;0;13
Облако-облако;2023-11-06 05:46:28;200506249;43.96008;38.91863;-2643;7389;9
Облако-облако;2023-11-06 05:46:32;322794482;43.97645;39.11469;-13446;4058;11
Облако-облако;2023-11-06 05:46:32;321816782;44.02355;38.8862;6984;17783;10
Облако-облако;2023-11-06 05:47:10;255845975;44.3808099;38.81722;-5550;17494;11
Облако-земля;2023-11-06 05:48:03;381911225;44.3714;38.81536;-8215;0;9
Облако-облако;2023-11-06 05:48:22;295505316;44.0021;38.93548;2456;12378;5
Облако-облако;2023-11-06 05:48:59;926691589;43.94204;39.06311;3403;13737;7
