Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-09-01 05:55:42;176226672;46.30661;36.13978;85856;0;17
Облако-земля;2023-09-01 05:58:07;916237116;46.31904;36.19868;75913;0;18
Облако-земля;2023-09-01 06:04:53;933102756;46.33233;36.26744;112482;0;21
Облако-облако;2023-09-01 06:06:24;191560950;46.36743;36.17826;16099;11021;18
Облако-земля;2023-09-01 06:13:36;206718184;46.40481;36.24264;25413;0;17
Облако-облако;2023-09-01 06:20:02;769964232;46.49412;36.47894;-4638;17047;8
Облако-земля;2023-09-01 06:20:03;40554579;46.44958;36.30999;-6510;0;14
Облако-облако;2023-09-01 06:24:07;156009636;46.4216;36.54495;-11405;13293;8
Облако-земля;2023-09-01 06:27:13;159339141;46.52675;36.32558;-9368;0;16
Облако-земля;2023-09-01 06:29:47;102821159;46.50831;36.30767;-3135;0;8
Облако-земля;2023-09-01 06:31:17;17766045;46.51815;36.34741;-6819;0;15
Облако-облако;2023-09-01 06:33:56;613248272;46.45556;36.35335;5128;8662;7
Облако-облако;2023-09-01 06:33:56;589374856;46.42033;36.54409;2553;15541;6
Облако-облако;2023-09-01 06:34:37;591361989;46.44945;36.36444;5931;5111;12
Облако-земля;2023-09-01 06:35:13;146943425;46.46121;36.38964;-14321;0;15
Облако-земля;2023-09-01 06:35:47;229101400;46.4578;36.40334;-45845;0;20
Облако-земля;2023-09-01 06:36:21;804868610;46.45999;36.40437;-28583;0;16
Облако-облако;2023-09-01 06:36:44;286545617;46.6010599;36.59245;-3200;4348;9
Облако-земля;2023-09-01 06:36:44;602100825;46.5363;36.3720799;-6142;0;17
Облако-земля;2023-09-01 06:36:51;559518331;46.47028;36.37059;18361;0;17
Облако-облако;2023-09-01 06:37:15;317415389;46.46964;36.3905699;1864;19691;6
Облако-облако;2023-09-01 06:37:15;318735227;46.44545;36.51713;3224;15680;7
Облако-земля;2023-09-01 06:37:33;148268583;46.45173;36.40466;-17659;0;18
Облако-земля;2023-09-01 06:37:48;618317125;46.51858;36.38665;-8827;0;15
Облако-земля;2023-09-01 06:38:07;517877784;46.52193;36.458;-18733;0;19
Облако-земля;2023-09-01 06:38:20;972713655;46.46418;36.40874;-31158;0;19
Облако-земля;2023-09-01 06:38:42;102271004;46.49908;36.41831;-25624;0;19
Облако-облако;2023-09-01 06:39:13;750239074;46.5621;36.50145;-8495;16963;15
Облако-земля;2023-09-01 06:39:13;650701731;46.47027;36.41332;-27716;0;16
Облако-земля;2023-09-01 06:40:06;810584039;46.48881;36.43181;-32753;0;21
Облако-земля;2023-09-01 06:40:11;395889330;46.58308;36.41932;-9855;0;17
