Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-07-27 09:45:54;570999745;41.46928;42.1126999;-18350;0;20
Облако-облако;2023-07-27 09:49:17;359963266;41.44192;42.16111;6242;16490;12
Облако-облако;2023-07-27 09:59:59;99368008;41.4388999;42.16072;6929;14275;11
Облако-облако;2023-07-27 10:05:13;42938111;41.59422;43.16637;-4938;3951;7
Облако-облако;2023-07-27 10:07:02;737757998;41.50024;43.21244;-4562;9583;8
Облако-облако;2023-07-27 10:07:57;341316370;41.49176;43.18719;-3199;10200;7
Облако-облако;2023-07-27 10:08:53;225249143;41.42308;42.76487;4637;9273;11
Облако-облако;2023-07-27 10:10:35;138915962;41.57279;43.321;-5921;19079;13
Облако-облако;2023-07-27 10:10:49;137504660;41.4638;42.69006;-3667;14795;7
Облако-облако;2023-07-27 10:19:06;25636457;41.48165;43.18128;-5671;10716;10
Облако-облако;2023-07-27 10:19:45;550323521;41.52923;43.31678;-5523;7670;7
Облако-облако;2023-07-27 10:20:39;882015927;41.56816;42.59904;-9440;3023;17
Облако-облако;2023-07-27 10:20:59;854789004;41.55563;43.32694;-2882;7669;8
Облако-облако;2023-07-27 10:21:59;874069508;41.42694;43.23224;-3795;10558;6
Облако-облако;2023-07-27 10:27:55;793653073;41.52551;43.21363;-2633;8444;6
Облако-облако;2023-07-27 10:29:24;773817993;41.49201;43.18823;-5482;10005;9
Облако-облако;2023-07-27 10:47:35;432459745;41.05146;42.77249;-3922;3905;8
Облако-облако;2023-07-27 10:50:37;814919521;41.04676;42.7562799;-4136;14805;7
Облако-облако;2023-07-27 10:55:54;192809077;41.05854;42.75026;-3401;19818;6
Облако-облако;2023-07-27 10:56:40;167944991;41.15696;42.7436;-3955;18552;8
Облако-облако;2023-07-27 10:58:18;299240057;41.0857699;42.72678;6849;3001;8
Облако-облако;2023-07-27 10:58:18;145172692;41.07712;42.88944;-6589;3478;9
Облако-облако;2023-07-27 11:05:42;296514255;41.05094;42.75941;-4003;14670;7
Облако-облако;2023-07-27 11:09:27;180548895;41.07918;42.8965;-5416;5551;10
Облако-облако;2023-07-27 11:10:51;69931168;41.03121;42.83635;-3383;5822;8
Облако-земля;2023-07-27 11:12:14;768327837;41.23474;42.7839699;-4979;0;9
Облако-облако;2023-07-27 11:13:41;476102314;41.24196;42.79171;-5399;12107;11
Облако-облако;2023-07-27 11:17:20;961131546;41.2654799;42.87308;-5864;14110;9
Облако-земля;2023-07-27 11:17:20;751287434;41.24326;42.74741;-2891;0;5
Облако-облако;2023-07-27 11:20:11;989775765;41.26086;42.71675;5080;12836;7
Облако-облако;2023-07-27 11:21:28;529222542;41.31289;43.02137;-5218;3811;10
Облако-облако;2023-07-27 11:21:31;625507224;41.30692;42.80088;-5612;16106;11
Облако-облако;2023-07-27 11:21:44;322804967;41.29887;42.92865;-10067;5412;11
Облако-облако;2023-07-27 11:21:48;169625021;41.25601;42.73353;-2695;14191;6
Облако-облако;2023-07-27 11:22:28;278157430;41.2557199;42.77153;-6022;10793;9
Облако-облако;2023-07-27 11:22:31;441690411;41.28862;42.9132;-7919;7155;9
Облако-облако;2023-07-27 11:22:58;709927663;41.37472;42.69565;-4354;8986;8
Облако-облако;2023-07-27 11:23:11;584450037;41.25224;42.8893;-7494;6785;6
Облако-облако;2023-07-27 11:23:43;48681438;41.29695;42.90976;-7125;3896;8
Облако-облако;2023-07-27 11:24:11;133775058;41.26735;42.87594;5175;4947;8
Облако-облако;2023-07-27 11:24:19;82969681;41.2496;42.76361;-3788;13468;9
Облако-облако;2023-07-27 11:24:35;898495569;41.25232;42.73304;-2237;11151;5
Облако-земля;2023-07-27 11:24:41;153283937;41.8602599;42.73618;-11731;0;19
Облако-облако;2023-07-27 11:25:20;270903829;41.24324;42.8006699;6337;4658;14
Облако-облако;2023-07-27 11:25:29;170286249;41.23345;42.79069;-2789;4803;8
Облако-облако;2023-07-27 11:25:34;448979255;41.2887;42.86287;-6851;13222;10
Облако-земля;2023-07-27 11:26:01;688111727;41.24598;42.75114;-4077;0;5
Облако-облако;2023-07-27 11:26:38;776825805;41.84761;42.70987;-2896;9316;7
Облако-облако;2023-07-27 11:26:42;101619573;41.14028;42.79706;-2967;11832;5
Облако-облако;2023-07-27 11:26:42;91445622;41.27001;42.78239;5835;10678;11
Облако-облако;2023-07-27 11:26:55;492081445;41.27565;42.76144;-2543;3763;6
Облако-земля;2023-07-27 11:26:55;384400043;41.38993;42.90374;-7207;0;15
Облако-облако;2023-07-27 11:27:16;753637832;41.84593;42.68627;-3355;3005;10
Облако-облако;2023-07-27 11:27:30;99948579;41.32733;42.78141;-3614;3053;10
Облако-земля;2023-07-27 11:27:33;5469928;41.87251;42.67747;-13698;0;13
Облако-земля;2023-07-27 11:27:59;393978592;41.84474;42.70156;-6934;0;14
Облако-облако;2023-07-27 11:28:13;457083993;41.2649;42.75831;-4254;14583;6
Облако-земля;2023-07-27 11:28:31;825807353;41.84558;42.67392;-17387;0;17
Облако-облако;2023-07-27 11:28:52;401353467;41.26048;42.75412;-2860;13810;6
Облако-облако;2023-07-27 11:28:57;258372626;41.27932;42.78727;-3260;17529;6
Облако-облако;2023-07-27 11:29:13;408044329;41.24673;42.73771;-3511;10754;7
Облако-облако;2023-07-27 11:29:39;523505425;41.3424;42.6455399;-4958;5696;10
Облако-облако;2023-07-27 11:29:39;494464895;41.35354;42.80989;-3694;17544;10
Облако-облако;2023-07-27 11:30:04;873273456;41.2954099;42.89807;-8091;4856;11
Облако-земля;2023-07-27 11:30:12;113321892;41.86611;42.69554;-10391;0;13
Облако-облако;2023-07-27 11:30:35;761962519;41.85152;42.75264;2643;8903;6
Облако-облако;2023-07-27 11:30:47;932687112;41.26995;42.78122;5087;3500;11
Облако-облако;2023-07-27 11:31:31;584496381;41.35429;42.73227;-3218;14168;7
Облако-облако;2023-07-27 11:31:52;49501858;41.25166;42.77728;-2810;12908;5
Облако-облако;2023-07-27 11:32:22;101548920;41.85218;42.71628;3287;9744;5
Облако-облако;2023-07-27 11:32:44;60499946;41.26818;42.76918;-3312;12359;6
Облако-земля;2023-07-27 11:32:55;132663524;41.87409;42.72528;-4753;0;9
Облако-земля;2023-07-27 11:33:26;997467174;41.27124;42.77761;-5735;0;8
Облако-земля;2023-07-27 11:33:40;22571877;41.85447;42.66445;-20585;0;16
Облако-облако;2023-07-27 11:34:06;488446171;41.85899;42.70872;4258;6110;8
Облако-земля;2023-07-27 11:34:28;452857751;41.88214;42.69361;-10691;0;16
