Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-05-30 00:00:26;58940032;43.92165;41.14266;15794;0;6
Облако-облако;2023-05-30 00:00:27;60837702;44.0812;41.03016;2328;5617;5
Облако-земля;2023-05-30 00:01:32;977075662;43.97704;41.12328;-42014;0;7
Облако-облако;2023-05-30 00:02:19;642481983;43.67429;40.2710099;-13207;9394;8
Облако-земля;2023-05-30 00:02:39;81184962;44.11825;41.25972;-3951;0;13
Облако-земля;2023-05-30 00:02:39;498215784;44.00667;41.04718;-19169;0;15
Облако-облако;2023-05-30 00:03:46;212481707;43.9752;41.14548;1280;6663;7
Облако-земля;2023-05-30 00:04:10;22729266;43.97985;41.13267;-10381;0;8
Облако-облако;2023-05-30 00:04:24;510147394;43.97001;41.15592;1042;3018;6
Облако-земля;2023-05-30 00:04:36;196391033;43.99086;41.11433;-14581;0;15
Облако-земля;2023-05-30 00:05:25;978859829;44.24163;41.22925;-11597;0;10
Облако-земля;2023-05-30 00:05:30;22308497;43.98542;41.11829;-2667;0;7
Облако-облако;2023-05-30 00:05:44;943033255;44.19466;41.25359;-5856;4198;8
Облако-земля;2023-05-30 00:05:44;848775721;44.07275;41.08404;-3894;0;7
Облако-облако;2023-05-30 00:06:04;805699435;43.7474599;40.40392;-29610;3002;11
Облако-облако;2023-05-30 00:06:50;193375836;43.99102;41.1146699;-14080;3632;7
Облако-земля;2023-05-30 00:07:17;766323734;44.08176;41.09234;-16579;0;13
Облако-облако;2023-05-30 00:07:17;705754627;44.20012;41.13248;-4696;18330;8
Облако-облако;2023-05-30 00:07:17;811211832;44.11559;41.24844;-9133;5010;8
Облако-облако;2023-05-30 00:08:00;501806236;44.33376;41.19731;-6954;7254;7
Облако-земля;2023-05-30 00:08:07;231431855;44.01774;41.11416;-10290;0;14
Облако-земля;2023-05-30 00:09:53;267398457;43.98698;41.06631;-26044;0;19
Облако-облако;2023-05-30 00:09:53;328192293;44.15282;41.28118;14299;4542;9
Облако-земля;2023-05-30 00:17:24;811447112;44.27146;41.14497;-15980;0;14
Облако-облако;2023-05-30 00:19:48;892522103;44.26711;41.1763199;-1468;5490;7
Облако-облако;2023-05-30 00:19:49;169588432;44.2396699;41.0378;-1177;4686;6
Облако-земля;2023-05-30 00:34:00;604670431;44.31542;41.19578;-11191;0;7
Облако-земля;2023-05-30 00:36:22;256434000;42.73506;44.43521;-8444;0;8
Облако-земля;2023-05-30 00:40:17;864497936;44.37412;40.96584;51574;0;9
Облако-облако;2023-05-30 00:40:17;885262824;44.3066699;40.7862099;1525;4593;5
Облако-облако;2023-05-30 00:42:09;724903337;44.37841;41.19645;3937;3000;10
Облако-облако;2023-05-30 00:43:08;753938110;44.36692;41.14232;-17591;7675;8
Облако-облако;2023-05-30 00:43:55;165655521;44.33396;41.11356;4433;4762;7
Облако-земля;2023-05-30 00:44:30;351792493;44.3376;41.0543;-2725;0;7
Облако-земля;2023-05-30 00:44:43;649464174;42.6594;44.77623;-8198;0;10
Облако-облако;2023-05-30 00:45:41;770704390;44.3438299;41.0552599;2092;3274;7
Облако-облако;2023-05-30 00:46:41;908378635;44.36875;41.04506;-7117;3325;7
Облако-облако;2023-05-30 00:46:42;418688754;44.42382;41.22958;-3570;3000;12
Облако-земля;2023-05-30 00:47:22;446305460;44.35306;41.06135;-2135;0;7
Облако-земля;2023-05-30 00:49:27;255720383;44.35792;41.0868899;-3316;0;7
Облако-облако;2023-05-30 00:49:27;304162891;44.26922;41.054;1366;7169;7
Облако-земля;2023-05-30 00:50:01;114767403;44.36985;41.06441;-2174;0;7
Облако-облако;2023-05-30 00:50:34;777418322;44.38201;41.06324;-2676;3723;7
