Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-07-15 00:12:14;606875872;46.04402;38.93709;5287;4462;12
Облако-земля;2023-07-15 00:16:13;125217551;46.02574;38.80756;-32476;0;19
Облако-облако;2023-07-15 00:18:55;993615594;45.97173;39.04229;8229;7884;8
Облако-облако;2023-07-15 00:18:56;9313518;46.03437;38.80127;10434;3469;14
Облако-облако;2023-07-15 01:33:33;182524427;45.96285;39.67433;3541;6705;7
Облако-облако;2023-07-15 01:33:33;201294190;45.98807;39.82445;7632;6496;7
Облако-облако;2023-07-15 02:00:23;444665640;45.89867;39.97121;-1591;3031;6
Облако-облако;2023-07-15 02:04:52;486634415;47.35035;45.70569;-4032;16925;6
Облако-облако;2023-07-15 02:04:52;519270404;47.43428;45.90489;12351;14477;14
Облако-земля;2023-07-15 02:09:04;678416303;47.42525;45.80818;-20995;0;11
Облако-облако;2023-07-15 02:09:04;335570785;47.45115;46.0162;12213;16611;12
Облако-облако;2023-07-15 02:10:43;580354811;47.47769;45.91368;4849;19731;6
Облако-облако;2023-07-15 02:10:43;581347182;47.57719;46.01997;5050;4192;8
Облако-облако;2023-07-15 02:15:30;264367356;47.40099;45.9346;10170;17447;9
Облако-облако;2023-07-15 02:18:33;492792441;47.5347099;46.04351;13150;19600;12
Облако-облако;2023-07-15 02:18:33;491260427;47.63386;46.16571;9720;4061;9
Облако-земля;2023-07-15 02:18:45;134352525;47.43861;46.00871;11535;0;8
Облако-облако;2023-07-15 02:29:17;994157430;47.58463;46.20708;9926;3438;10
Облако-облако;2023-07-15 02:29:17;989972532;47.4292299;45.98442;13946;14882;11
Облако-земля;2023-07-15 02:32:25;416652990;47.53734;46.20648;-16558;0;19
Облако-облако;2023-07-15 02:32:25;393338007;47.51916;46.02282;7973;4592;8
Облако-земля;2023-07-15 02:36:01;535894137;47.51273;46.19588;-4127;0;6
Облако-облако;2023-07-15 02:36:01;504361695;47.37614;46.12913;13255;18928;18
Облако-облако;2023-07-15 03:48:57;930902414;44.90034;39.35685;5892;3001;12
Облако-облако;2023-07-15 03:51:57;103713097;44.91293;39.38612;7372;3048;17
Облако-облако;2023-07-15 03:53:49;593729361;44.83654;39.51042;8895;19954;10
Облако-облако;2023-07-15 04:02:08;753243703;44.92669;39.54575;-4812;6275;11
Облако-облако;2023-07-15 04:02:08;726734094;44.9851;39.72485;7456;3003;16
Облако-земля;2023-07-15 04:05:53;514304259;44.9421;39.60327;16957;0;17
Облако-облако;2023-07-15 04:54:33;126706289;44.54077;38.96308;3007;3001;7
Облако-земля;2023-07-15 07:31:50;602924457;44.404;38.77654;-26711;0;18
Облако-облако;2023-07-15 07:33:25;990054613;44.4543899;38.89453;5104;3008;7
Облако-облако;2023-07-15 07:34:48;620651930;44.44236;38.87516;11348;3695;10
Облако-облако;2023-07-15 07:34:48;623093449;44.3017899;38.87352;10376;5053;8
Облако-облако;2023-07-15 07:35:48;501897150;44.4319599;38.8984;18483;4236;8
Облако-земля;2023-07-15 07:36:44;737219498;44.3985;38.78175;-35388;0;20
Облако-земля;2023-07-15 07:43:45;803508877;44.32276;38.7925899;-20592;0;22
Облако-облако;2023-07-15 07:45:59;364591618;44.4004;38.79789;10029;3158;14
Облако-облако;2023-07-15 07:45:59;564944088;44.43569;38.97816;-1686;7135;8
Облако-облако;2023-07-15 07:46:40;954796103;44.36953;38.91957;2288;4490;6
Облако-облако;2023-07-15 07:47:38;18071837;44.40372;38.8671099;-3595;5052;11
Облако-облако;2023-07-15 07:48:23;7725976;44.38386;38.9157;1865;5462;6
Облако-земля;2023-07-15 07:50:23;419280536;44.35367;38.97839;-17157;0;20
Облако-облако;2023-07-15 07:52:46;844855525;44.39453;39.00767;6804;10802;9
Облако-облако;2023-07-15 07:54:43;848691925;47.9391;40.07631;-3548;9896;9
Облако-земля;2023-07-15 07:55:30;848453552;44.32778;38.92504;-9660;0;16
Облако-облако;2023-07-15 07:57:36;770763958;44.3769;38.93044;9089;4813;19
Облако-облако;2023-07-15 07:58:22;683627507;47.9253;40.17959;-2926;17296;7
Облако-земля;2023-07-15 07:58:45;751330074;44.29368;38.91701;-12393;0;18
Облако-облако;2023-07-15 08:00:07;227625104;44.34926;38.9245;3140;5480;11
Облако-облако;2023-07-15 08:00:33;604944323;47.94542;40.20058;2552;6994;7
Облако-облако;2023-07-15 08:00:54;902732919;47.98204;40.15522;-3289;17338;9
Облако-земля;2023-07-15 08:02:20;126112970;44.27895;38.98557;-18186;0;17
Облако-облако;2023-07-15 08:03:06;374500100;47.97955;40.18237;1986;19892;7
Облако-земля;2023-07-15 08:03:10;229102925;44.36201;38.86764;-27018;0;21
Облако-облако;2023-07-15 08:03:34;694133307;44.36704;38.98701;7928;5942;10
Облако-облако;2023-07-15 08:04:05;950667545;47.96995;40.15856;2538;19109;7
Облако-облако;2023-07-15 08:04:29;562903043;44.35014;38.94838;4001;7183;11
Облако-земля;2023-07-15 08:04:55;991354224;44.35314;38.89391;-16261;0;21
Облако-облако;2023-07-15 08:04:58;453554920;47.8829;40.2894999;3053;17366;8
Облако-облако;2023-07-15 08:05:34;151818919;47.99424;40.2635099;-3184;4364;7
Облако-облако;2023-07-15 08:06:22;73047724;44.36001;38.94542;6144;3578;13
Облако-облако;2023-07-15 08:07:52;841665366;44.35497;38.89817;7976;5923;15
Облако-облако;2023-07-15 08:08:50;776657582;47.87548;40.33647;2503;10798;7
Облако-облако;2023-07-15 08:09:00;893005167;44.34228;38.91336;3826;5830;12
Облако-облако;2023-07-15 08:09:01;185840278;44.3930999;39.09429;-3747;3003;9
Облако-земля;2023-07-15 08:09:47;797319888;44.36141;39.05541;-43350;0;15
Облако-облако;2023-07-15 08:10:14;989578244;47.95811;40.17203;-3416;17880;9
Облако-облако;2023-07-15 08:10:40;770383755;44.34439;38.92403;3912;8110;13
Облако-земля;2023-07-15 08:11:46;795883846;44.39571;39.07982;-23305;0;10
Облако-облако;2023-07-15 08:12:20;148257713;47.94262;40.22822;1854;6138;6
Облако-облако;2023-07-15 08:12:52;157748178;44.35266;38.9512;14228;3190;18
Облако-облако;2023-07-15 08:14:58;29088500;47.97395;40.3583799;2381;4985;7
Облако-облако;2023-07-15 08:14:58;266461424;47.9375799;40.17423;-1813;17681;7
Облако-облако;2023-07-15 08:15:03;281772243;44.36768;38.98101;3566;8555;9
Облако-облако;2023-07-15 08:15:15;493933215;47.92887;40.36558;2635;17190;7
Облако-облако;2023-07-15 08:16:46;932312455;47.99122;40.26003;2825;18195;7
Облако-облако;2023-07-15 08:17:22;288373591;44.36194;39.00907;11401;4023;16
Облако-облако;2023-07-15 08:17:47;75145542;44.31479;39.16525;6673;5893;11
Облако-облако;2023-07-15 08:19:06;366809933;47.94548;40.3432;2880;3469;7
Облако-облако;2023-07-15 08:19:28;771538431;44.3442;38.96894;6171;3021;14
Облако-облако;2023-07-15 08:20:00;374521269;47.9311;40.39645;2066;19332;7
Облако-облако;2023-07-15 08:20:25;234157693;47.9872;40.35299;-1718;18781;6
Облако-облако;2023-07-15 08:20:28;689241957;44.18644;39.0542299;3568;13678;7
Облако-облако;2023-07-15 08:20:28;636447717;44.33216;38.96158;-5329;7288;14
Облако-земля;2023-07-15 08:20:29;11871668;44.30097;39.18578;-22601;0;19
Облако-облако;2023-07-15 08:21:25;912338441;44.33687;38.9769999;4270;3795;12
Облако-облако;2023-07-15 08:21:26;209164524;44.07734;38.529;-3242;5673;12
Облако-облако;2023-07-15 08:21:31;530706157;47.9812;40.33767;3686;18792;7
Облако-облако;2023-07-15 08:22:03;6086354;44.28372;39.2095;9214;5308;14
Облако-облако;2023-07-15 08:22:50;460412642;47.99825;39.73664;2743;3853;8
Облако-облако;2023-07-15 08:23:49;35430338;47.83411;40.05585;4453;18560;7
Облако-облако;2023-07-15 08:24:50;831457045;44.20113;39.30303;7505;6320;7
Облако-облако;2023-07-15 08:25:04;608637634;47.98492;40.36985;2085;6222;7
Облако-облако;2023-07-15 08:26:10;579528272;47.94564;40.4613299;-2224;4094;6
Облако-земля;2023-07-15 08:26:56;356451796;44.34595;39.00972;-17031;0;16
Облако-облако;2023-07-15 08:28:30;972866321;44.30747;39.02391;3184;13341;6
Облако-облако;2023-07-15 08:29:50;519830169;47.91824;40.27365;4395;3004;11
Облако-земля;2023-07-15 08:30:28;797196527;47.95721;40.30982;8461;0;15
Облако-облако;2023-07-15 08:31:00;726613560;47.92329;40.50587;-1831;15716;6
Облако-облако;2023-07-15 08:31:49;248945041;44.2792699;39.0956199;18912;7753;10
Облако-облако;2023-07-15 08:34:40;748153246;47.93144;39.80953;1847;12068;6
Облако-земля;2023-07-15 08:35:37;214251331;47.97261;40.46432;-13191;0;17
Облако-облако;2023-07-15 08:36:29;354174231;47.99945;39.79201;-2228;9047;5
Облако-земля;2023-07-15 08:38:17;782358500;47.98623;39.80666;-3609;0;7
Облако-облако;2023-07-15 08:38:47;193322649;47.99928;39.79166;-1537;4973;5
Облако-земля;2023-07-15 08:39:19;752314171;47.99097;39.79731;-11210;0;16
Облако-облако;2023-07-15 08:39:37;190643506;47.98437;39.7924099;6685;16662;14
Облако-облако;2023-07-15 08:39:44;428467085;47.90091;40.46811;2149;17512;6
Облако-земля;2023-07-15 08:40:21;541524156;47.99883;39.833;-22704;0;18
Облако-облако;2023-07-15 08:40:50;82422613;47.99205;39.78978;8407;18169;13
Облако-земля;2023-07-15 08:41:38;831338484;47.99051;40.46246;-7104;0;7
Облако-облако;2023-07-15 08:41:51;474534704;44.29605;39.06863;7397;4516;14
Облако-земля;2023-07-15 08:42:19;415411358;47.95218;39.83526;-9888;0;12
Облако-облако;2023-07-15 08:42:43;97401678;47.95627;39.85141;1668;19838;5
Облако-облако;2023-07-15 08:43:14;317063129;47.96028;39.83969;4460;7688;8
Облако-облако;2023-07-15 08:43:25;929126004;47.9964299;40.45625;12329;16745;15
Облако-облако;2023-07-15 08:43:26;178306150;47.9059;40.39633;3779;13361;8
Облако-облако;2023-07-15 08:44:22;836364317;47.97598;39.84527;7260;10446;13
