Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-05-17 01:22:45;836022867;43.05312;45.59131;-4467;0;5
Облако-земля;2023-05-17 01:24:25;779487348;43.07503;45.63281;-5559;0;7
Облако-земля;2023-05-17 01:24:25;740949480;42.99988;45.74393;-7747;0;8
Облако-облако;2023-05-17 05:28:53;939393099;43.14512;46.06177;-5631;9991;8
Облако-облако;2023-05-17 05:31:09;795581909;43.12364;46.11188;-4632;8939;8
Облако-земля;2023-05-17 05:32:24;88838002;43.21384;45.91097;-7918;0;10
Облако-облако;2023-05-17 05:32:52;806429403;43.20879;45.92128;-5032;7055;8
Облако-облако;2023-05-17 05:33:10;685823497;43.15951;46.07524;-4718;8349;6
Облако-облако;2023-05-17 05:33:39;208981608;43.21994;45.89211;-7517;5266;7
Облако-облако;2023-05-17 05:33:57;861757622;43.23332;45.8688999;-3043;8760;5
Облако-облако;2023-05-17 05:34:17;458342377;43.35818;45.61246;-5112;8137;8
Облако-облако;2023-05-17 05:34:35;962835954;43.11477;46.17274;-4761;7568;5
Облако-облако;2023-05-17 05:36:07;225030138;43.13902;46.11369;-4378;8566;6
Облако-облако;2023-05-17 05:36:28;478922961;43.17819;46.03246;-3452;9042;5
Облако-облако;2023-05-17 05:37:00;736708312;43.15677;46.08039;-4510;18333;6
Облако-облако;2023-05-17 05:37:20;594867985;43.16122;46.0662499;-3215;9917;5
Облако-облако;2023-05-17 05:38:29;929321440;43.13265;46.09715;-8275;7525;11
Облако-облако;2023-05-17 05:40:11;480471815;43.34193;45.6255;-6843;7073;9
Облако-земля;2023-05-17 05:40:11;675332528;43.19933;45.93113;-5429;0;6
Облако-облако;2023-05-17 05:41:12;10920187;43.09563;46.20012;-4537;4414;9
Облако-облако;2023-05-17 05:41:12;9492815;43.2036;45.95632;-6591;6817;9
Облако-земля;2023-05-17 05:46:51;933178666;43.09284;46.21003;-20085;0;9
Облако-облако;2023-05-17 05:49:14;402225896;43.31151;45.70929;4752;4543;7
Облако-земля;2023-05-17 05:49:14;420065603;43.0888599;46.29046;72494;0;19
