Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-04-23 11:10:59;239831972;47.40593;38.63108;17841;13837;22
Облако-земля;2023-04-23 11:10:59;353668715;47.29477;38.46628;-22624;0;15
Облако-облако;2023-04-23 11:11:34;599048297;47.36387;38.47246;12380;6277;7
Облако-облако;2023-04-23 11:12:21;9042745;47.34413;38.48124;2042;5048;5
Облако-облако;2023-04-23 11:12:48;432362374;47.34551;38.49289;2565;11242;5
Облако-земля;2023-04-23 11:14:51;686891709;47.35346;38.48576;9256;0;12
Облако-земля;2023-04-23 11:16:21;18570182;47.35892;38.45406;-12117;0;10
Облако-земля;2023-04-23 11:39:15;862014812;45.4413399;42.33811;-10258;0;7
Облако-земля;2023-04-23 11:45:33;377978500;47.36806;38.43185;-6613;0;10
Облако-земля;2023-04-23 11:47:49;986085818;47.38904;38.35683;-7711;0;13
Облако-облако;2023-04-23 11:49:11;777331541;47.37948;38.4055899;5725;6886;12
Облако-земля;2023-04-23 11:51:21;803616360;47.39116;38.33472;-16943;0;13
Облако-облако;2023-04-23 11:51:47;633140210;47.10637;37.04347;10673;4126;15
Облако-земля;2023-04-23 11:53:24;18288312;47.32007;38.41078;-19288;0;16
Облако-земля;2023-04-23 11:53:52;424399546;47.38077;38.38613;-5600;0;9
Облако-земля;2023-04-23 11:55:02;727320213;47.39452;38.36728;-17930;0;7
Облако-облако;2023-04-23 11:56:38;735426582;47.3920699;38.37228;8817;11299;11
Облако-земля;2023-04-23 11:57:06;892927469;47.39795;38.37383;-5226;0;6
Облако-земля;2023-04-23 11:58:20;167617609;47.39855;38.38494;-13823;0;7
Облако-земля;2023-04-23 12:00:19;389455059;47.37218;38.45982;-32985;0;15
Облако-земля;2023-04-23 12:02:03;603477779;47.38847;38.41139;-13035;0;13
Облако-земля;2023-04-23 12:12:54;375007386;47.87496;36.30293;-19947;0;16
Облако-облако;2023-04-23 12:12:54;365021697;47.93762;36.48124;-15347;7956;18
Облако-облако;2023-04-23 12:15:58;635292302;47.99136;36.43808;-16240;8284;16
Облако-земля;2023-04-23 12:18:41;891309829;47.86701;36.30109;-9429;0;10
Облако-облако;2023-04-23 12:18:41;892949688;47.95277;36.46323;-6507;6169;10
Облако-земля;2023-04-23 15:46:06;498702372;47.55959;42.0486099;-12216;0;13
Облако-облако;2023-04-23 15:46:06;293694981;47.6778199;42.1045;-6735;11595;7
Облако-земля;2023-04-23 17:04:16;753027279;45.91652;42.23982;-7150;0;9
Облако-облако;2023-04-23 17:09:13;666219618;45.90209;42.25659;-4928;6698;6
Облако-земля;2023-04-23 21:21:32;849909385;41.8415899;45.22678;12075;0;15
Облако-облако;2023-04-23 21:22:20;74131505;41.98495;45.39387;-12846;5971;11
Облако-земля;2023-04-23 21:22:20;115418783;41.89633;45.07754;7845;0;10
Облако-облако;2023-04-23 21:23:40;900811316;41.8918899;45.27172;-5209;12797;7
Облако-облако;2023-04-23 21:23:40;901454050;41.90804;45.4769999;-7197;3000;9
Облако-облако;2023-04-23 21:23:41;133057343;41.91728;45.08317;-3545;19098;6
Облако-облако;2023-04-23 21:25:35;102120923;41.95741;45.46657;-7603;18889;8
Облако-облако;2023-04-23 21:27:51;252232337;41.88357;45.19816;-19609;3069;13
Облако-земля;2023-04-23 21:27:51;145207000;42.0163;45.0026;-15210;0;9
Облако-земля;2023-04-23 21:32:22;967366000;42.0509;45.1001;-6952;0;8
Облако-облако;2023-04-23 21:35:03;564533825;42.0172;45.46834;-13995;4217;10
