Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-12-04 20:08:03;852190994;44.80522;39.49093;-1820;3579;5
Облако-земля;2023-12-04 20:08:04;167211058;44.93481;39.64358;71510;0;13
Облако-облако;2023-12-04 20:08:04;456075341;45.16282;39.78893;-14944;6582;14
Облако-земля;2023-12-04 20:08:04;779518425;45.16783;39.63859;-10983;0;7
Облако-земля;2023-12-04 21:01:39;695350332;44.67586;39.859;53539;0;9
Облако-земля;2023-12-04 21:07:57;213206443;44.68378;39.95846;85466;0;16
Облако-облако;2023-12-04 21:07:57;200796129;44.69596;40.1248099;-7171;14610;14
Облако-земля;2023-12-04 21:12:07;88823067;44.7108;40.21131;-10092;0;10
Облако-земля;2023-12-04 21:44:38;572376849;45.10354;40.1541799;20157;0;10
Облако-облако;2023-12-04 21:44:38;856732068;45.24794;40.55167;-4174;4337;6
Облако-облако;2023-12-04 21:44:38;717568083;45.19793;40.33378;-4015;3183;5
Облако-облако;2023-12-04 21:44:38;746663486;45.35114;40.76762;-3608;7204;6
Облако-земля;2023-12-04 21:47:06;983982023;44.99142;40.12467;-11412;0;14
Облако-земля;2023-12-04 21:52:06;858723767;44.10413;39.74824;-13612;0;7
Облако-облако;2023-12-04 21:54:07;902158941;44.08028;39.77002;-4363;17028;8
Облако-облако;2023-12-04 21:55:10;762397814;44.06251;39.75566;-2326;18007;6
Облако-земля;2023-12-04 21:57:13;112206000;44.1181;39.8059;-22034;0;9
Облако-земля;2023-12-04 21:58:50;255360000;44.1479;39.8294;-35009;0;11
Облако-земля;2023-12-04 22:00:16;324736000;44.0496;39.7036;-25211;0;9
Облако-земля;2023-12-04 22:02:33;401956000;44.1926;39.8628;-21956;0;9
Облако-облако;2023-12-04 22:06:00;234253677;44.23348;39.75898;-63917;3013;9
Облако-земля;2023-12-04 22:06:00;281077000;44.0921;39.83509;-16041;0;11
Облако-земля;2023-12-04 22:09:02;351256363;44.10788;39.98101;20866;0;13
Облако-облако;2023-12-04 22:11:38;794711258;44.13186;40.04172;-8524;7913;8
Облако-земля;2023-12-04 22:12:13;482885762;44.17578;39.68824;-348837;0;12
Облако-облако;2023-12-04 22:17:04;545008065;44.17047;39.70672;-119082;3004;11
Облако-земля;2023-12-04 22:28:22;419280971;44.12061;39.73465;110662;0;18
Облако-земля;2023-12-04 22:28:42;628762256;44.97608;40.11211;-5747;0;8
Облако-земля;2023-12-04 22:28:43;434643175;44.84957;40.25169;-75071;0;16
Облако-земля;2023-12-04 22:36:33;944335105;43.9161;39.62129;9002;0;11
Облако-земля;2023-12-04 22:52:58;203785354;44.36018;40.09915;93318;0;18
Облако-облако;2023-12-04 22:52:58;136853380;44.01558;39.93235;-17011;3900;14
Облако-земля;2023-12-04 22:52:58;139535840;43.93591;39.85477;192403;0;13
Облако-земля;2023-12-04 22:53:59;956548755;43.9236999;39.84122;167153;0;18
Облако-земля;2023-12-04 22:54:46;916128336;44.16045;39.97037;26575;0;12
Облако-земля;2023-12-04 22:54:46;796740008;43.95625;39.85021;88196;0;17
Облако-земля;2023-12-04 22:55:28;812001767;44.58668;40.35737;102460;0;16
Облако-земля;2023-12-04 22:55:28;617242000;44.2025;39.98769;30893;0;11
Облако-земля;2023-12-04 22:55:28;859423336;44.76829;40.60904;76290;0;16
Облако-земля;2023-12-04 22:55:28;425201683;44.00785;39.86536;114648;0;17
Облако-облако;2023-12-04 22:56:02;662884372;43.95787;39.87873;3144;3469;6
Облако-земля;2023-12-04 22:56:38;431042213;44.00963;39.88172;22814;0;12
Облако-облако;2023-12-04 22:56:38;569231152;44.11007;39.92075;-2660;3067;5
Облако-земля;2023-12-04 22:56:41;236275254;43.95913;39.88984;-1968;0;5
Облако-облако;2023-12-04 22:57:06;733652743;43.93301;39.89647;-1126;4115;5
Облако-земля;2023-12-04 22:57:06;749524000;44.0362;39.86719;12574;0;8
Облако-облако;2023-12-04 22:57:49;464852222;43.93718;39.90244;4568;6630;9
Облако-облако;2023-12-04 22:57:53;324723536;43.99103;39.89388;1852;3003;6
Облако-земля;2023-12-04 22:58:22;852585000;44.0447;39.9254;-15529;0;7
Облако-земля;2023-12-04 22:58:51;476860202;43.97861;39.9022099;-3452;0;9
Облако-земля;2023-12-04 22:59:01;889360000;44.0383;39.9114;34038;0;7
Облако-земля;2023-12-04 22:59:02;243900000;44.5713;40.3653;100666;0;16
Облако-земля;2023-12-04 22:59:33;816982564;43.99638;39.91995;-11991;0;12
Облако-облако;2023-12-04 23:00:05;654314326;44.01922;39.92595;2400;3509;6
Облако-земля;2023-12-04 23:00:05;930063829;43.93033;39.82524;-3636;0;6
Облако-земля;2023-12-04 23:00:34;60379956;43.99974;39.92806;-4240;0;6
Облако-земля;2023-12-04 23:00:55;670116000;44.0371;39.8724;-9116;0;5
Облако-облако;2023-12-04 23:01:04;104220226;44.01274;39.93794;-2967;11789;6
Облако-облако;2023-12-04 23:01:29;642264415;43.99222;39.94766;-1846;4353;5
Облако-земля;2023-12-04 23:01:55;633495093;44.00354;39.93154;-5200;0;9
Облако-земля;2023-12-04 23:02:01;781863296;43.91842;39.89604;18844;0;7
Облако-земля;2023-12-04 23:04:01;36013000;43.9388999;39.91729;58736;0;5
Облако-земля;2023-12-04 23:04:01;214489000;44.228;40.03609;23772;0;7
Облако-земля;2023-12-04 23:04:40;915846480;44.0787199;40.00557;-40713;0;13
Облако-земля;2023-12-04 23:05:27;12893343;44.03681;40.15477;-39558;0;14
Облако-земля;2023-12-04 23:05:27;42084982;43.9798199;39.98334;-11355;0;10
Облако-земля;2023-12-04 23:05:43;25031774;43.91801;39.96817;10142;0;8
Облако-облако;2023-12-04 23:05:43;130499527;43.99541;40.03616;1436;3001;5
Облако-земля;2023-12-04 23:06:32;310793445;43.98087;39.97647;-10837;0;9
Облако-земля;2023-12-04 23:07:34;285151000;44.049;40.01509;15661;0;8
Облако-облако;2023-12-04 23:07:34;240688179;44.0259799;40.1654;13253;7583;13
Облако-земля;2023-12-04 23:09:10;190677827;44.00083;40.00981;-4335;0;9
Облако-земля;2023-12-04 23:10:26;187210467;44.04716;40.2036;-34323;0;8
Облако-облако;2023-12-04 23:10:26;188688904;43.9004;40.01259;15088;7293;10
