Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-11-27 00:28:04;495010234;42.19455;36.21051;46244;0;17
Облако-облако;2023-11-27 00:30:49;732199824;42.1793;36.27263;15829;14998;14
Облако-земля;2023-11-27 00:40:13;661620709;42.19187;36.2503;17929;0;15
Облако-земля;2023-11-27 00:44:42;180271349;42.19824;36.35521;-17666;0;13
Облако-земля;2023-11-27 01:18:17;883437646;42.30393;36.31225;26719;0;15
Облако-облако;2023-11-27 01:18:17;835701333;42.25079;36.41989;6117;5947;12
Облако-земля;2023-11-27 01:18:51;62509390;41.25856;37.41505;-22217;0;12
Облако-земля;2023-11-27 02:47:53;564346951;41.52507;38.0955;88157;0;15
Облако-земля;2023-11-27 02:51:44;720559746;41.5051;38.10597;74583;0;14
Облако-земля;2023-11-27 02:56:33;483828044;41.5351799;38.11452;64832;0;16
Облако-земля;2023-11-27 02:57:40;487385080;41.53618;38.02362;100943;0;18
Облако-земля;2023-11-27 03:04:18;701208278;41.56412;38.15675;-43308;0;12
Облако-земля;2023-11-27 03:04:18;605362000;41.6714;38.08829;122907;0;10
Облако-земля;2023-11-27 03:05:33;694214646;41.56408;38.13905;106101;0;14
Облако-облако;2023-11-27 03:05:33;672925553;41.48607;38.21159;-13526;14233;12
Облако-земля;2023-11-27 03:07:19;315958220;41.5663;38.08018;51599;0;15
Облако-земля;2023-11-27 03:09:49;632005278;41.55;38.11576;82646;0;13
Облако-земля;2023-11-27 03:10:47;263799059;41.5736;38.09357;58949;0;6
Облако-земля;2023-11-27 03:11:33;984232789;41.57127;38.01353;11868;0;9
Облако-облако;2023-11-27 03:11:33;900268969;41.4399;37.85128;10311;17514;11
Облако-облако;2023-11-27 03:12:22;796037259;41.57295;38.10288;15250;14627;12
Облако-земля;2023-11-27 03:14:05;848965104;41.68558;37.60033;-4556;0;12
Облако-облако;2023-11-27 03:15:20;714453031;41.7073899;37.58907;9667;10540;14
Облако-земля;2023-11-27 03:15:23;673736034;41.58473;38.10083;60268;0;16
Облако-земля;2023-11-27 03:17:18;475485102;41.62169;38.1601799;75222;0;15
Облако-земля;2023-11-27 03:19:08;506679901;41.59377;38.22994;-20170;0;7
Облако-земля;2023-11-27 03:19:08;190669445;41.56474;37.97239;38820;0;15
Облако-облако;2023-11-27 03:21:28;646627897;41.56127;38.03562;4258;13102;10
Облако-земля;2023-11-27 03:22:57;159288751;41.59163;38.11376;34751;0;14
Облако-облако;2023-11-27 03:23:25;761380810;41.66627;38.22596;7516;11649;10
Облако-земля;2023-11-27 03:24:10;566519634;42.58425;44.31167;-7840;0;9
Облако-земля;2023-11-27 03:24:40;151476090;41.61267;38.16809;16608;0;13
Облако-земля;2023-11-27 03:25:35;568714987;41.66911;38.09532;48634;0;7
Облако-земля;2023-11-27 03:27:25;529822898;41.62282;38.19437;52705;0;15
Облако-облако;2023-11-27 03:27:51;669720544;41.6367199;38.14594;2796;14383;7
Облако-земля;2023-11-27 03:28:37;143324626;41.62247;38.18633;67461;0;14
Облако-земля;2023-11-27 03:30:04;100481769;41.6259299;38.18079;45408;0;13
Облако-земля;2023-11-27 03:30:04;91174995;41.5235;38.06645;17944;0;7
Облако-земля;2023-11-27 03:31:33;748371595;41.64318;38.26624;36264;0;16
Облако-земля;2023-11-27 03:32:38;452822043;41.64738;38.2592799;19674;0;13
Облако-облако;2023-11-27 03:33:17;61849261;41.67016;38.24216;9882;11214;12
Облако-облако;2023-11-27 03:34:21;439007746;41.67082;38.19413;5634;6228;7
Облако-земля;2023-11-27 03:35:40;136782623;41.66514;38.24828;21751;0;13
Облако-земля;2023-11-27 03:37:50;254935697;41.69124;38.25241;21079;0;13
Облако-земля;2023-11-27 03:37:50;389088546;41.75755;38.34829;20149;0;14
Облако-земля;2023-11-27 03:45:19;986396861;41.70831;38.34031;59854;0;17
Облако-земля;2023-11-27 03:45:19;882894000;41.6883;38.0371;187455;0;5
Облако-земля;2023-11-27 03:45:19;872352456;41.67256;38.18058;-139078;0;14
Облако-земля;2023-11-27 03:45:20;206154204;41.80662;38.5730099;-6222;0;9
Облако-облако;2023-11-27 03:46:37;38663164;41.53123;37.9424;10240;12314;8
Облако-земля;2023-11-27 03:48:56;84014311;41.54217;37.94623;14114;0;13
Облако-земля;2023-11-27 03:49:11;321996418;41.82778;38.45326;103598;0;17
