Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-04-28 00:26:32;704768979;43.18113;42.70914;-5467;0;9
Облако-земля;2023-04-28 00:29:38;462956793;41.84165;40.88268;-13567;0;15
Облако-земля;2023-04-28 00:32:40;57463304;41.9086;40.86616;-14163;0;14
Облако-земля;2023-04-28 00:33:32;901362780;43.2029;41.76251;-14298;0;13
Облако-земля;2023-04-28 00:35:41;437781739;41.91927;40.88395;-12784;0;15
Облако-земля;2023-04-28 00:38:01;986377527;41.92959;40.9247;-16300;0;14
Облако-облако;2023-04-28 00:39:23;268411059;41.95531;40.87538;5222;9003;7
Облако-земля;2023-04-28 00:40:39;51412236;41.8999;40.90548;-22666;0;19
Облако-земля;2023-04-28 00:42:45;896809592;41.97036;40.97477;-21251;0;14
Облако-облако;2023-04-28 00:43:45;603339400;41.9539199;40.93788;-9304;5045;21
Облако-земля;2023-04-28 00:44:35;989860276;41.99429;40.98377;-20407;0;16
Облако-земля;2023-04-28 00:45:59;588290306;42.08831;40.93479;-18838;0;15
Облако-земля;2023-04-28 00:47:30;294684563;42.03619;40.79994;-27543;0;16
Облако-облако;2023-04-28 00:47:30;119996925;42.07097;41.01787;11637;7138;10
Облако-земля;2023-04-28 00:48:55;566175519;42.12979;40.8569;-19488;0;20
Облако-земля;2023-04-28 00:48:55;301527366;42.00301;40.91765;-20803;0;16
Облако-облако;2023-04-28 00:50:09;496751899;42.04649;40.936;3616;13099;7
Облако-земля;2023-04-28 00:51:32;822879554;42.00065;41.05018;-8786;0;11
Облако-облако;2023-04-28 00:51:32;576220948;42.02784;40.90455;-30303;8210;12
Облако-облако;2023-04-28 00:52:54;262209958;41.9599;40.94935;-21763;8689;16
Облако-земля;2023-04-28 00:53:43;691802009;42.04393;40.91221;-10917;0;15
Облако-облако;2023-04-28 00:53:43;708533952;42.0941;41.04925;-7518;8238;7
Облако-земля;2023-04-28 00:56:17;885859262;42.20265;40.87218;-21986;0;20
Облако-земля;2023-04-28 01:17:33;161661611;42.34847;41.12098;14163;0;20
Облако-облако;2023-04-28 01:17:33;133134155;42.29343;40.95233;-12141;8193;15
Облако-облако;2023-04-28 01:17:33;230789596;42.2237099;41.0736;-5214;18898;11
Облако-облако;2023-04-28 01:18:35;211314890;42.3519;41.09157;-29667;6019;22
Облако-облако;2023-04-28 01:19:26;640125254;42.34603;41.14226;7015;3010;7
Облако-земля;2023-04-28 01:19:26;638624727;42.28126;40.97244;-7920;0;15
Облако-земля;2023-04-28 01:19:59;963709347;42.35582;41.7655;-14860;0;10
Облако-облако;2023-04-28 01:20:42;901522798;42.29983;40.94374;-10541;11115;16
Облако-облако;2023-04-28 01:20:42;903485576;42.35275;41.1613;-9127;5356;10
Облако-облако;2023-04-28 01:22:37;730527501;42.39456;41.14376;8628;4182;13
Облако-земля;2023-04-28 01:24:18;992747898;42.37368;40.97625;-12928;0;15
Облако-земля;2023-04-28 01:27:07;748910915;42.4277;40.67908;-16486;0;14
Облако-облако;2023-04-28 01:27:07;740299197;42.51648;40.81225;-37715;6904;10
Облако-облако;2023-04-28 01:27:44;848736984;42.41113;41.09298;-11474;3301;14
Облако-земля;2023-04-28 01:27:44;840398871;42.33185;40.93206;-6270;0;14
Облако-облако;2023-04-28 01:29:00;259527314;42.38904;41.80027;-4712;6330;9
Облако-земля;2023-04-28 01:29:14;922564934;42.34626;40.93839;-21895;0;16
Облако-земля;2023-04-28 01:31:34;85190078;42.37746;40.96539;-13284;0;16
Облако-облако;2023-04-28 01:31:34;74388888;42.44898;41.09378;-27893;17949;8
Облако-земля;2023-04-28 01:31:41;773290243;42.3504;41.78539;-16738;0;15
Облако-облако;2023-04-28 01:32:26;1763843;42.45168;41.8682;3850;11185;11
Облако-облако;2023-04-28 01:32:26;200768498;42.34838;41.78049;-2998;15969;6
Облако-земля;2023-04-28 01:33:23;539469816;42.39047;40.96453;-33685;0;16
Облако-земля;2023-04-28 01:34:08;294007002;42.52348;41.73613;-20946;0;16
Облако-земля;2023-04-28 01:34:31;980883318;42.49598;40.70848;-61081;0;13
Облако-облако;2023-04-28 01:34:33;629215658;42.4428;41.82831;4657;7388;9
Облако-земля;2023-04-28 01:35:06;438659351;42.526;41.72976;-37375;0;7
Облако-облако;2023-04-28 01:35:06;576173497;42.56044;41.9105599;-4183;4340;9
Облако-облако;2023-04-28 01:35:08;445391570;42.42847;41.84096;1675;14113;5
Облако-земля;2023-04-28 01:35:16;232215393;42.3519099;41.3239;-9667;0;14
Облако-облако;2023-04-28 01:35:16;231554894;42.49407;41.39752;4175;7956;10
Облако-земля;2023-04-28 01:35:45;487914995;42.35006;41.35246;-18472;0;20
Облако-облако;2023-04-28 01:35:46;229467118;42.50767;41.71951;-3915;7586;8
Облако-облако;2023-04-28 01:35:46;230391662;42.61507;41.8047899;9350;15617;7
Облако-облако;2023-04-28 01:36:11;704828553;42.42528;41.84479;9702;3837;11
Облако-облако;2023-04-28 01:36:21;382176255;42.34313;41.78914;-4871;6582;9
Облако-облако;2023-04-28 01:36:21;627376219;42.44221;41.91234;-4408;3024;8
Облако-земля;2023-04-28 01:36:24;258217656;42.40038;40.9468699;-40834;0;18
Облако-облако;2023-04-28 01:36:24;272238507;42.49366;41.13404;-15391;15848;17
Облако-облако;2023-04-28 01:36:24;255029422;42.22179;41.36462;-35190;3962;18
Облако-облако;2023-04-28 01:36:46;607484226;42.38801;41.82772;3658;17016;9
Облако-облако;2023-04-28 01:36:59;968131260;42.47261;41.86873;-3964;6485;7
Облако-земля;2023-04-28 01:37:02;996112456;42.34766;41.79556;-5068;0;12
Облако-земля;2023-04-28 01:37:24;334696571;42.5432599;41.74771;-38192;0;17
Облако-облако;2023-04-28 01:37:29;134574956;42.55702;41.91236;11782;3013;11
Облако-облако;2023-04-28 01:37:29;137690419;42.6565299;41.84254;5057;5688;10
Облако-облако;2023-04-28 01:37:44;160221746;42.38827;41.82827;-7489;3019;13
Облако-облако;2023-04-28 01:38:00;586196328;42.44583;41.80697;-4919;19783;12
Облако-облако;2023-04-28 01:38:00;197292987;42.60555;41.87257;2914;19396;7
Облако-земля;2023-04-28 01:38:09;760275000;42.4505;40.9655;-40439;0;9
Облако-облако;2023-04-28 01:38:53;9696277;42.45489;41.90035;-4471;3035;7
Облако-земля;2023-04-28 01:39:01;677483129;42.42081;40.98252;-20990;0;18
Облако-облако;2023-04-28 01:39:01;666441150;42.46765;41.12566;-8609;6890;17
Облако-земля;2023-04-28 01:39:06;974511736;42.34653;41.35424;-13465;0;12
Облако-облако;2023-04-28 01:39:07;186872346;42.43859;41.51726;-5457;4467;8
Облако-облако;2023-04-28 01:39:23;785778854;42.56841;41.90648;-5346;5523;9
Облако-земля;2023-04-28 01:39:23;746546716;42.55197;41.731;-33663;0;17
Облако-облако;2023-04-28 01:39:24;874668622;42.64826;41.83394;4200;7171;7
Облако-земля;2023-04-28 01:39:54;47608406;42.5552;41.72516;-5749;0;6
Облако-облако;2023-04-28 01:40:20;206684011;42.59525;41.8657899;-3396;19746;7
Облако-облако;2023-04-28 01:40:27;11487940;42.59718;41.89474;3984;3004;9
Облако-облако;2023-04-28 01:40:47;147617813;42.58416;41.95924;-3492;5977;8
Облако-земля;2023-04-28 01:40:56;753278919;42.52826;41.76661;-24764;0;21
Облако-облако;2023-04-28 01:41:19;609845292;42.41898;41.81203;3877;18452;9
Облако-земля;2023-04-28 01:41:32;158497101;42.3574;41.3460899;-10404;0;12
Облако-облако;2023-04-28 01:41:41;295366163;42.5016;41.77238;-4499;11512;9
Облако-земля;2023-04-28 01:42:11;586421494;42.44946;40.69517;-42523;0;15
Облако-облако;2023-04-28 01:42:39;987775757;42.47543;41.94197;4265;16277;7
Облако-земля;2023-04-28 01:42:45;955277855;42.50342;41.8464699;-34257;0;11
Облако-земля;2023-04-28 01:43:01;339083667;42.53476;41.73861;-6171;0;10
Облако-облако;2023-04-28 01:43:28;299358613;42.56402;41.71163;3281;17983;7
Облако-облако;2023-04-28 01:43:28;624906298;42.55275;41.86032;-5122;6470;18
Облако-облако;2023-04-28 01:43:36;725880520;42.53666;41.81028;3201;19006;8
Облако-земля;2023-04-28 01:43:57;675718772;42.46653;41.86527;-28618;0;18
Облако-облако;2023-04-28 01:43:58;279425660;42.5462599;41.73008;7948;4876;7
Облако-земля;2023-04-28 01:44:00;87626159;42.52293;41.8558499;-13524;0;15
Облако-облако;2023-04-28 01:44:22;985854185;42.59998;41.87462;-6731;3000;7
Облако-земля;2023-04-28 01:44:23;12558321;42.48527;41.81678;-21494;0;11
Облако-облако;2023-04-28 01:44:36;860398391;42.51469;41.7754;-2852;10388;7
Облако-земля;2023-04-28 01:44:52;23699941;42.50672;41.8579;-9298;0;15
Облако-облако;2023-04-28 01:44:52;163092566;42.56118;41.71571;7170;10288;11
Облако-облако;2023-04-28 01:44:59;756395981;42.51725;41.82738;5756;19906;10
Облако-земля;2023-04-28 01:45:18;602763635;42.47197;41.8798699;-15715;0;18
Облако-облако;2023-04-28 01:45:21;817400163;42.6314;41.88015;-12415;5168;12
Облако-земля;2023-04-28 01:45:21;804918938;42.57879;41.75381;-11415;0;11
Облако-облако;2023-04-28 01:45:23;59960675;42.58931;41.95948;10088;3007;13
Облако-земля;2023-04-28 01:45:23;114240722;42.51596;41.8023;-10408;0;16
Облако-земля;2023-04-28 01:45:39;248164673;42.50596;41.83255;-2305;0;5
Облако-земля;2023-04-28 01:45:50;402429253;42.49414;41.8501199;-32621;0;15
Облако-земля;2023-04-28 01:45:50;980981767;42.55253;41.73265;-11250;0;13
Облако-облако;2023-04-28 01:45:51;145500558;42.61938;41.82943;-10149;5353;14
Облако-облако;2023-04-28 01:46:09;68814380;42.50032;41.84707;3974;19673;9
Облако-земля;2023-04-28 01:46:21;569104700;42.59763;41.7391999;-21649;0;12
Облако-облако;2023-04-28 01:46:33;803131980;42.63152;41.89121;4083;7191;7
Облако-земля;2023-04-28 01:46:38;575807249;42.50027;41.8149299;-17131;0;14
Облако-земля;2023-04-28 01:47:17;662349703;42.57924;41.80782;-27414;0;8
Облако-облако;2023-04-28 01:47:17;908548741;42.6813;41.76973;8528;3000;8
Облако-земля;2023-04-28 01:47:31;57669015;42.40237;41.81157;9026;0;10
Облако-облако;2023-04-28 01:47:42;350775911;42.50536;41.81356;-18404;15182;12
Облако-облако;2023-04-28 01:48:12;927046413;42.70286;41.75255;6919;4076;10
Облако-облако;2023-04-28 01:48:13;226186088;42.57218;41.74002;5571;3010;7
Облако-земля;2023-04-28 01:48:23;502604124;42.49515;41.83261;-10047;0;13
Облако-облако;2023-04-28 01:48:23;463707605;42.60969;41.9443399;-2115;19831;7
Облако-облако;2023-04-28 01:48:57;800221146;42.68474;41.89332;3397;3013;7
Облако-облако;2023-04-28 01:48:58;150493141;42.51902;41.84554;5962;3006;12
Облако-облако;2023-04-28 01:49:01;254328356;42.70572;41.81717;6206;5615;8
Облако-облако;2023-04-28 01:49:11;606420749;42.51898;41.81867;-38708;3985;18
Облако-облако;2023-04-28 01:49:22;831475050;42.53378;41.84299;4314;18353;8
Облако-облако;2023-04-28 01:49:34;425455228;42.56119;41.74111;8095;4815;7
Облако-земля;2023-04-28 01:49:42;750979349;42.52667;41.83882;-21470;0;14
Облако-земля;2023-04-28 01:50:08;246578976;42.52055;41.83312;-50554;0;12
Облако-облако;2023-04-28 01:50:11;714621455;42.58826;41.93667;-4843;7889;10
Облако-облако;2023-04-28 01:50:11;681968643;42.51785;41.81339;3546;3012;7
Облако-земля;2023-04-28 01:50:14;194281329;42.49704;41.85377;-6310;0;13
Облако-облако;2023-04-28 01:50:34;206176602;42.67835;41.83457;11025;6799;7
Облако-земля;2023-04-28 01:50:51;23156830;42.52518;41.82595;-30314;0;16
Облако-земля;2023-04-28 01:50:57;354200547;42.62162;41.73042;-14440;0;15
Облако-облако;2023-04-28 01:50:58;423560179;42.57509;41.81262;4370;4389;6
Облако-облако;2023-04-28 01:50:58;427028521;42.67596;41.9084;3999;7116;13
Облако-облако;2023-04-28 01:51:32;756541620;42.5651;41.73579;-3233;18213;8
Облако-облако;2023-04-28 01:51:32;410493407;42.67062;41.87334;-6325;19582;8
Облако-земля;2023-04-28 01:51:38;887620087;42.52303;41.84237;-27841;0;12
Облако-облако;2023-04-28 01:51:39;62892593;42.57737;41.9713;-4190;11779;9
Облако-земля;2023-04-28 01:51:45;152189655;42.56416;41.82188;-25651;0;7
Облако-земля;2023-04-28 01:52:09;311943188;42.58965;41.75851;-23690;0;17
Облако-облако;2023-04-28 01:52:09;932363370;42.50712;41.84222;3178;13099;6
Облако-облако;2023-04-28 01:52:10;467581572;42.60848;41.96148;-5221;5247;12
Облако-земля;2023-04-28 01:52:20;565577970;42.5145399;41.85921;-14030;0;16
Облако-земля;2023-04-28 01:52:36;141988362;42.57218;41.82382;-22290;0;17
Облако-облако;2023-04-28 01:52:56;498971569;42.73262;41.75828;3870;8323;7
Облако-облако;2023-04-28 01:52:56;680808784;42.62257;41.97749;3794;3000;12
Облако-облако;2023-04-28 01:53:15;382782992;42.47893;41.85461;4004;14505;6
Облако-облако;2023-04-28 01:53:18;273851878;42.61924;41.98927;-4090;15509;8
Облако-облако;2023-04-28 01:53:42;630789117;42.67742;41.7408;-7144;5599;7
Облако-облако;2023-04-28 01:54:02;765052210;42.58611;41.84949;-42819;17099;14
Облако-земля;2023-04-28 01:54:08;257652188;42.57928;41.84519;-20754;0;16
Облако-земля;2023-04-28 01:54:14;980249440;42.63133;41.67997;-20495;0;14
Облако-земля;2023-04-28 01:54:38;631515218;42.52989;41.81913;-51826;0;17
Облако-земля;2023-04-28 01:54:42;647544985;42.60583;41.76314;-11909;0;16
Облако-облако;2023-04-28 01:54:42;646141360;42.64401;41.97685;-6813;4736;8
Облако-облако;2023-04-28 01:55:01;395592079;42.67826;41.88866;4474;7041;11
Облако-облако;2023-04-28 01:55:18;984078078;42.6171999;41.80265;-4836;3012;8
Облако-облако;2023-04-28 01:55:45;556456171;42.61333;41.80504;-4801;3006;12
Облако-земля;2023-04-28 01:56:10;613818090;42.6368;41.68518;-36285;0;17
Облако-облако;2023-04-28 01:56:10;594108451;42.6961299;41.8175;-11975;5286;12
Облако-земля;2023-04-28 01:56:30;958152746;42.5715999;41.91696;-17272;0;17
Облако-облако;2023-04-28 01:56:50;644894200;42.47538;41.86577;4250;14572;9
Облако-облако;2023-04-28 01:57:08;452074803;42.68326;41.85398;-3644;4164;7
Облако-земля;2023-04-28 01:57:24;891518944;42.65367;41.69757;-17154;0;13
Облако-земля;2023-04-28 01:57:47;832241181;42.57535;41.88892;-21031;0;16
Облако-облако;2023-04-28 01:58:23;761261853;42.46864;41.87924;-3201;5215;6
Облако-земля;2023-04-28 01:58:52;408054023;42.57203;41.82092;-6732;0;12
Облако-земля;2023-04-28 01:59:16;467514826;42.59129;41.8989;-25073;0;17
Облако-земля;2023-04-28 01:59:28;622102908;42.49701;41.8528499;-3170;0;6
Облако-земля;2023-04-28 01:59:48;225510793;42.5644599;41.8504099;-14346;0;13
Облако-земля;2023-04-28 02:00:32;687265120;42.65984;41.67831;-8350;0;12
Облако-земля;2023-04-28 02:00:37;514279679;42.57984;41.84351;-5736;0;10
Облако-земля;2023-04-28 02:01:10;739913635;42.58321;41.87827;-12973;0;13
Облако-облако;2023-04-28 02:01:10;509281654;42.6489;41.7566599;6174;16489;10
Облако-облако;2023-04-28 02:01:54;651085234;42.58833;41.83095;3884;5470;7
Облако-облако;2023-04-28 02:02:57;607137710;42.56503;41.82238;-11437;18833;13
Облако-облако;2023-04-28 02:03:23;400039703;42.6689099;42.00794;3493;5168;7
Облако-облако;2023-04-28 02:03:23;399044850;42.58275;41.84838;3446;19171;7
Облако-земля;2023-04-28 02:04:02;713475552;42.62832;41.89871;-5704;0;8
Облако-облако;2023-04-28 02:04:02;997296723;42.53045;41.94206;-3989;3032;7
Облако-земля;2023-04-28 02:04:32;681583153;42.71599;41.75191;-47472;0;16
Облако-облако;2023-04-28 02:04:32;250394907;43.09699;42.29594;-5098;3458;10
Облако-облако;2023-04-28 02:04:46;130876585;42.6668;42.66288;-9719;4509;15
Облако-земля;2023-04-28 02:04:50;463492406;42.53537;41.85201;-9862;0;7
Облако-облако;2023-04-28 02:04:50;570873203;42.63281;41.85832;-2707;12349;6
Облако-земля;2023-04-28 02:05:30;556748484;42.50962;41.8641099;-28877;0;16
Облако-облако;2023-04-28 02:05:31;301640780;42.64163;41.8636;-4547;4785;7
Облако-облако;2023-04-28 02:05:32;952981049;42.66631;41.75251;3599;16124;7
Облако-облако;2023-04-28 02:05:32;711673990;42.77455;41.81464;3858;7700;11
Облако-облако;2023-04-28 02:05:47;255540763;42.52019;41.8557;4032;3698;7
