Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-05-08 00:00:03;968439560;42.11452;44.95941;-5221;5389;8
Облако-земля;2023-05-08 00:00:03;940586837;42.0459699;44.83362;-10704;0;12
Облако-облако;2023-05-08 00:00:59;637433860;42.04369;44.97187;-4748;14320;10
Облако-облако;2023-05-08 00:00:59;772315541;41.9412499;44.91364;-6985;19085;8
Облако-облако;2023-05-08 00:00:59;816755232;42.18703;44.81176;-10307;19009;13
Облако-земля;2023-05-08 00:00:59;990008423;41.96649;44.61974;-16115;0;7
Облако-облако;2023-05-08 00:01:00;7122465;41.96146;45.60902;-13417;4407;10
Облако-облако;2023-05-08 00:01:00;15422880;41.87521;45.28952;-7272;4620;8
Облако-облако;2023-05-08 00:01:00;22334728;41.85436;44.69677;-6523;11688;9
Облако-земля;2023-05-08 00:02:20;660922006;42.42927;44.78032;-20835;0;15
Облако-облако;2023-05-08 00:02:50;482159146;42.07822;45.06648;4700;9928;10
Облако-облако;2023-05-08 00:02:51;15669206;41.97831;44.9902299;-3136;3371;7
Облако-земля;2023-05-08 00:02:51;194877334;42.0689;44.96538;-4242;0;7
Облако-земля;2023-05-08 00:02:51;205831556;42.02435;44.7647;-5067;0;10
Облако-земля;2023-05-08 00:02:53;657078000;42.3923;44.8013;-16086;0;5
Облако-земля;2023-05-08 00:02:53;869169531;42.54273;44.70618;-3287;0;6
Облако-облако;2023-05-08 00:03:02;556352170;41.83395;45.21313;-8784;6475;9
Облако-облако;2023-05-08 00:03:02;481107756;41.94373;45.5721599;4671;7176;7
Облако-земля;2023-05-08 00:03:17;71540648;42.87023;44.79183;-7892;0;8
Облако-облако;2023-05-08 00:03:24;204264587;41.6765199;45.52385;-5714;13104;12
Облако-земля;2023-05-08 00:03:25;570137751;42.44038;44.81328;-25911;0;14
Облако-облако;2023-05-08 00:03:51;741286550;42.51267;46.28656;-6590;6440;8
Облако-земля;2023-05-08 00:04:13;298955276;42.44057;44.86421;-9615;0;9
Облако-облако;2023-05-08 00:04:16;594871363;41.80491;45.21793;-10580;6674;11
Облако-земля;2023-05-08 00:04:29;671989688;42.44012;44.81789;-15617;0;11
Облако-земля;2023-05-08 00:04:59;809539030;42.12923;44.84136;-5197;0;9
Облако-облако;2023-05-08 00:04:59;799703639;42.16813;45.04601;-4908;3024;8
Облако-облако;2023-05-08 00:04:59;656946953;42.21658;45.21406;-16936;6143;7
Облако-земля;2023-05-08 00:05:09;505013720;42.4333;44.83597;-16580;0;11
Облако-земля;2023-05-08 00:06:23;566530879;42.4224699;44.8159599;-5044;0;6
