Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-03-29 03:00:10;202379054;42.73003;42.65271;-7097;0;9
Облако-земля;2023-03-29 03:32:20;601006578;43.36918;40.93662;46623;0;15
Облако-земля;2023-03-29 05:35:20;668980566;42.87437;42.69548;-8810;0;12
Облако-земля;2023-03-29 05:58:02;582298837;42.86903;41.90135;-6622;0;11
Облако-земля;2023-03-29 06:09:22;758396258;42.97197;41.95333;-10494;0;14
Облако-земля;2023-03-29 08:10:46;276280877;42.8555;43.51665;-6074;0;12
Облако-земля;2023-03-29 10:40:37;417083949;42.82477;43.46273;-8640;0;9
Облако-земля;2023-03-29 10:57:26;691469691;42.50999;44.42265;-9713;0;13
Облако-земля;2023-03-29 11:31:49;430051459;42.8584;43.05147;-7101;0;9
Облако-земля;2023-03-29 12:04:49;360160735;42.44509;44.21119;-9731;0;12
Облако-земля;2023-03-29 12:54:53;59674865;42.42618;44.0525;-3011;0;8
Облако-облако;2023-03-29 12:59:32;967658210;42.54863;44.10611;-11977;17995;12
Облако-облако;2023-03-29 12:59:32;966938922;42.4537199;44.03836;-9220;5910;14
Облако-земля;2023-03-29 13:00:06;772176326;42.4593599;44.17512;-5074;0;10
Облако-облако;2023-03-29 13:08:05;251748692;41.90809;44.22322;-6567;9630;10
Облако-земля;2023-03-29 13:31:25;340289875;41.86427;44.1143;-3662;0;9
Облако-земля;2023-03-29 13:32:46;945595049;41.88937;44.09046;8409;0;13
Облако-облако;2023-03-29 13:32:46;936009148;42.05003;44.01386;-2893;19221;7
Облако-земля;2023-03-29 13:34:56;474626602;41.89638;44.13383;-4550;0;11
Облако-облако;2023-03-29 13:34:56;468581543;41.99324;44.07214;-5518;14868;8
Облако-земля;2023-03-29 15:43:35;436553482;42.7217;44.0863;-19492;0;12
Облако-облако;2023-03-29 15:46:06;274249682;42.29387;45.48933;-5647;11590;8
Облако-земля;2023-03-29 15:50:16;582876044;42.26419;45.56745;-3233;0;7
Облако-земля;2023-03-29 15:50:17;52389298;42.3195;45.42657;-15892;0;14
Облако-облако;2023-03-29 15:52:18;942458817;42.47802;45.2831199;-4237;18082;7
Облако-земля;2023-03-29 15:52:19;102891834;42.33637;45.4505;-9739;0;11
Облако-облако;2023-03-29 15:55:19;779744220;42.44929;45.29253;-5221;9961;7
Облако-земля;2023-03-29 15:55:20;425518755;42.32823;45.43999;-9606;0;10
Облако-облако;2023-03-29 15:58:13;757033171;42.59305;45.13969;-6550;9652;8
Облако-земля;2023-03-29 15:58:14;443677266;42.34865;45.41866;-6932;0;11
Облако-земля;2023-03-29 16:00:02;270264915;42.29585;45.51053;-22032;0;13
Облако-земля;2023-03-29 16:15:34;335689793;42.46034;45.71931;-8120;0;10
Облако-земля;2023-03-29 16:59:44;508926921;42.51128;43.89135;-15781;0;9
Облако-земля;2023-03-29 17:41:09;899149542;42.51063;45.29687;11613;0;8
Облако-облако;2023-03-29 17:41:10;228211472;42.66696;45.15264;2593;16759;7
Облако-земля;2023-03-29 17:43:53;284855516;42.55002;45.27243;-22553;0;9
Облако-облако;2023-03-29 17:43:53;136085623;42.71013;45.40045;-7497;9664;12
Облако-облако;2023-03-29 17:44:37;188872203;42.65317;45.17365;2162;7376;6
Облако-земля;2023-03-29 17:45:04;463079127;42.51615;45.59526;-13321;0;13
Облако-земля;2023-03-29 17:45:30;23472869;42.57349;45.32777;-14021;0;14
Облако-земля;2023-03-29 17:46:21;869217000;42.5197;45.3196;-8979;0;8
Облако-земля;2023-03-29 17:47:46;74320775;42.51937;45.58376;-7375;0;10
Облако-земля;2023-03-29 17:48:01;919149272;42.5559;45.3457999;-12980;0;12
Облако-земля;2023-03-29 17:48:01;764250640;42.7259;45.12923;-14752;0;9
Облако-облако;2023-03-29 17:51:20;821815136;42.56942;45.41483;3864;5468;6
Облако-земля;2023-03-29 18:16:59;645614100;42.49919;45.10442;-4548;0;8
Облако-земля;2023-03-29 18:20:13;107375112;42.54762;45.1408;-11863;0;10
Облако-земля;2023-03-29 18:20:13;2362258;42.50072;45.26982;-7219;0;11
Облако-земля;2023-03-29 18:20:13;342155598;42.68671;44.97997;-5079;0;7
Облако-земля;2023-03-29 18:29:00;969000822;42.4783;45.13612;-20536;0;12
Облако-облако;2023-03-29 18:29:00;598530237;42.21257;45.4540099;-4954;3129;8
Облако-облако;2023-03-29 18:29:00;969548767;42.6342;45.26312;-10850;3798;10
Облако-облако;2023-03-29 18:29:00;458026860;42.40511;45.36433;-8246;3797;10
Облако-облако;2023-03-29 18:32:38;583220300;42.58134;45.31534;-20592;4103;13
Облако-земля;2023-03-29 18:32:38;590513000;42.5321;45.1452;8890;0;5
Облако-земля;2023-03-29 18:34:12;606022158;42.42547;45.18249;-9303;0;11
