Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-09-15 01:42:36;293936360;46.18162;46.05531;-15407;0;10
Облако-облако;2023-09-15 01:45:59;510493444;46.20275;46.09196;-9667;12505;9
Облако-земля;2023-09-15 01:47:40;736608768;46.11837;45.90575;-8703;0;8
Облако-земля;2023-09-15 01:49:04;313117963;46.0767;45.79867;-13962;0;10
Облако-земля;2023-09-15 01:51:16;127267684;46.14969;45.82465;-47944;0;13
Облако-земля;2023-09-15 01:53:22;705812862;46.14213;45.75897;-69073;0;18
Облако-земля;2023-09-15 02:19:21;718742361;46.0925;46.01977;27881;0;9
Облако-земля;2023-09-15 02:19:21;718064617;46.20321;46.16228;109676;0;17
Облако-земля;2023-09-15 02:41:12;231657563;46.11439;46.12526;-5506;0;6
Облако-земля;2023-09-15 02:44:54;29545252;46.0446;45.97253;-22487;0;9
Облако-земля;2023-09-15 02:46:00;510595374;46.0414699;45.91886;-17314;0;16
Облако-земля;2023-09-15 02:47:13;965852000;46.0596;46.1004;13889;0;10
Облако-земля;2023-09-15 02:48:29;859288015;46.12614;46.03121;-15569;0;12
Облако-облако;2023-09-15 02:49:37;768069462;46.06964;46.14118;7485;4509;9
Облако-земля;2023-09-15 02:52:18;691840924;46.03075;46.02218;-19860;0;12
Облако-земля;2023-09-15 02:52:59;856722425;46.11127;46.1545599;-13578;0;13
Облако-земля;2023-09-15 02:53:49;131883634;46.0633399;46.16223;-22584;0;10
Облако-земля;2023-09-15 02:56:24;764996165;46.0610799;46.11543;-77600;0;14
Облако-облако;2023-09-15 02:58:10;407650296;45.91171;46.4665;-9407;3145;10
Облако-облако;2023-09-15 03:01:51;493819464;45.87869;46.51094;-4925;17332;5
Облако-земля;2023-09-15 03:03:42;573212747;46.06163;46.26605;-16424;0;13
Облако-земля;2023-09-15 03:06:44;269186301;46.08037;46.26838;-26607;0;10
