Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-08-05 05:05:28;588609397;41.02543;43.48248;-18397;0;7
Облако-земля;2023-08-05 05:27:49;924984361;41.05061;43.69523;-35813;0;12
Облако-земля;2023-08-05 05:27:49;869424688;41.14637;43.4174099;-75110;0;11
Облако-облако;2023-08-05 05:40:29;826752847;41.09282;43.29805;-7321;3335;10
Облако-облако;2023-08-05 12:16:08;188558248;41.31938;43.26764;-5529;9319;8
Облако-облако;2023-08-05 12:17:39;848994743;41.25292;43.05619;5088;18601;10
Облако-облако;2023-08-05 12:19:27;841199745;41.26533;43.03917;3522;12553;7
Облако-земля;2023-08-05 12:20:26;163614342;41.27055;43.0723;-10236;0;19
Облако-облако;2023-08-05 12:21:06;782411956;41.26453;43.05401;-3100;3350;6
Облако-облако;2023-08-05 12:22:34;619541904;41.23203;43.04258;-2687;16871;6
Облако-облако;2023-08-05 12:22:40;619529109;41.2589;43.07968;-3460;10013;7
Облако-облако;2023-08-05 12:23:46;683240893;41.27402;43.24346;-4437;18664;7
Облако-облако;2023-08-05 12:25:14;753249185;41.29151;43.01308;-2745;9003;6
Облако-земля;2023-08-05 12:26:23;772415153;41.28066;43.01587;-8402;0;17
Облако-облако;2023-08-05 12:26:38;952344444;41.23914;43.06434;-3012;18243;5
Облако-облако;2023-08-05 12:26:48;144966273;41.29055;43.25221;-6264;4792;11
Облако-облако;2023-08-05 12:27:53;128776670;41.34728;42.93101;-7769;10649;11
Облако-облако;2023-08-05 12:32:16;284723244;41.35107;43.01774;-3793;12178;7
Облако-облако;2023-08-05 12:32:44;34892681;41.2911;43.1822299;-4565;5030;9
Облако-облако;2023-08-05 12:33:39;251077678;41.26633;43.02691;-3873;11863;6
Облако-облако;2023-08-05 12:35:07;274710778;41.28002;43.04101;9742;10172;10
Облако-облако;2023-08-05 12:35:07;291244314;41.46178;43.00041;-4548;7310;8
Облако-облако;2023-08-05 12:38:00;539326651;41.28821;43.01436;-4561;3627;11
Облако-облако;2023-08-05 12:38:45;968301800;41.3344;43.15945;-7707;3152;13
Облако-земля;2023-08-05 12:38:46;60219543;41.28343;43.01932;-8824;0;13
Облако-облако;2023-08-05 12:39:35;288838961;41.33425;43.20916;-6061;5599;11
Облако-земля;2023-08-05 12:39:35;369988339;41.31564;43.02249;-5931;0;10
Облако-облако;2023-08-05 12:40:26;125293608;41.35094;43.18713;-8875;5401;12
Облако-облако;2023-08-05 12:40:26;170305150;41.27949;43.02029;-5848;7672;12
Облако-облако;2023-08-05 12:41:22;186057386;41.31424;43.18485;-8038;3832;9
Облако-земля;2023-08-05 12:42:20;580109249;41.24949;43.0457899;-11892;0;15
Облако-облако;2023-08-05 12:42:20;263708254;41.38949;43.4541899;-4212;3934;11
Облако-облако;2023-08-05 12:42:55;884201832;41.30498;43.03118;-3635;9707;9
Облако-земля;2023-08-05 12:44:05;203637745;41.31109;43.00903;-13442;0;15
Облако-земля;2023-08-05 12:45:15;516925970;41.2981399;43.02171;-10052;0;12
