Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-07-01 00:00:03;421604187;43.77714;38.98587;-19278;0;17
Облако-облако;2023-07-01 00:00:03;386431005;43.74324;39.1403899;-36196;3001;14
Облако-облако;2023-07-01 00:00:03;380820953;43.63996;39.25795;-8968;9313;12
Облако-земля;2023-07-01 00:00:04;336270950;43.11277;38.88998;-61550;0;12
Облако-облако;2023-07-01 00:00:04;362880875;43.18311;38.72923;-7889;9172;8
Облако-облако;2023-07-01 00:00:05;454011387;44.28964;38.50683;-5116;3048;9
Облако-облако;2023-07-01 00:00:14;499695696;42.8352999;39.60152;4567;4777;9
Облако-облако;2023-07-01 00:00:15;140704640;44.24129;38.53044;5999;3174;9
Облако-облако;2023-07-01 00:00:19;908796539;44.2281199;38.42137;5926;3257;13
Облако-облако;2023-07-01 00:00:25;498212610;42.8045;39.66267;-8116;5607;11
Облако-земля;2023-07-01 00:00:28;249243049;44.31899;38.7137699;-3368;0;12
Облако-земля;2023-07-01 00:00:29;983137089;42.14384;40.05238;-4733;0;13
Облако-облако;2023-07-01 00:00:31;685116753;44.248;38.45746;2516;3068;7
Облако-земля;2023-07-01 00:00:32;864762320;42.84808;39.60392;-19408;0;18
Облако-земля;2023-07-01 00:00:35;519491548;42.64897;38.35165;-10182;0;13
Облако-облако;2023-07-01 00:00:35;507684684;42.4951999;38.08083;-7750;7869;12
Облако-облако;2023-07-01 00:00:36;525040329;43.80814;38.95537;5867;3321;10
Облако-облако;2023-07-01 00:00:36;638541087;44.25681;38.48932;3581;4021;7
Облако-облако;2023-07-01 00:00:36;233916151;43.8755;38.8606399;16900;3001;9
Облако-облако;2023-07-01 00:00:41;936428749;44.23628;38.4583;2467;3010;5
Облако-облако;2023-07-01 00:00:43;633898378;44.2990799;38.57758;22681;7092;7
Облако-облако;2023-07-01 00:00:46;771970498;42.84107;39.61216;3867;4316;10
Облако-облако;2023-07-01 00:00:46;785558824;42.99683;39.64156;5987;3002;9
Облако-облако;2023-07-01 00:00:46;785068752;42.90681;39.71535;6011;3922;8
Облако-облако;2023-07-01 00:00:54;58748922;44.25251;38.52973;-1394;3520;5
Облако-облако;2023-07-01 00:00:55;990158734;44.2453;38.45722;7332;3176;13
Облако-облако;2023-07-01 00:00:56;465013002;44.35799;38.64476;-3496;19835;10
Облако-облако;2023-07-01 00:01:00;209256146;42.89908;39.77295;2891;5998;8
Облако-земля;2023-07-01 00:01:00;126057873;42.84007;39.60245;-15393;0;13
Облако-облако;2023-07-01 00:01:00;216966436;43.00967;39.35127;-2683;4240;10
Облако-облако;2023-07-01 00:01:02;519432011;44.24566;38.47326;2173;5258;5
Облако-облако;2023-07-01 00:01:02;731973495;44.28704;38.6756;2304;3000;7
Облако-облако;2023-07-01 00:01:08;449739773;44.22659;38.4316;2726;3592;6
Облако-облако;2023-07-01 00:01:10;735727410;44.23756;38.44886;5260;4641;12
Облако-облако;2023-07-01 00:01:11;826070887;42.84744;39.60431;7717;3009;7
Облако-облако;2023-07-01 00:01:18;353518473;44.25391;38.6371899;3307;7849;7
