Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-08-14 00:56:21;441478264;46.14331;46.97314;-20305;0;8
Облако-земля;2023-08-14 00:56:21;360664429;46.08969;46.81907;-15136;0;9
Облако-земля;2023-08-14 01:00:04;546663595;46.02972;46.78998;-13028;0;9
Облако-земля;2023-08-14 01:01:12;718315544;46.11245;46.93847;-18275;0;9
Облако-земля;2023-08-14 01:03:28;252830337;46.11199;46.89213;-12582;0;7
Облако-облако;2023-08-14 11:28:43;984241656;41.89441;46.96418;7822;4180;11
Облако-облако;2023-08-14 11:31:42;515910699;41.88859;46.99929;11024;3966;12
Облако-земля;2023-08-14 12:05:08;196739501;42.17625;46.54168;-9288;0;10
Облако-облако;2023-08-14 12:07:45;903091526;41.00865;42.28107;-6091;10996;6
Облако-облако;2023-08-14 12:07:45;887520557;41.03632;42.44823;-12345;17765;8
Облако-облако;2023-08-14 12:13:55;604109762;41.0666;42.41584;-9021;7118;12
Облако-земля;2023-08-14 12:14:50;209758254;41.92337;46.68007;-12434;0;11
Облако-земля;2023-08-14 12:17:34;434383270;41.96974;46.73587;-8729;0;8
Облако-облако;2023-08-14 12:17:52;561814626;41.05683;42.43672;-15449;3189;10
Облако-земля;2023-08-14 12:17:52;578520307;41.04059;42.30744;-5336;0;9
Облако-облако;2023-08-14 12:18:40;643337535;41.96667;46.76044;-12227;13349;11
Облако-земля;2023-08-14 12:22:29;838866750;41.10871;42.32922;-19987;0;13
Облако-земля;2023-08-14 12:24:00;844520278;41.90437;46.80239;-20340;0;12
Облако-земля;2023-08-14 12:24:02;307808477;41.02726;42.28011;-5853;0;8
Облако-облако;2023-08-14 12:27:27;972073277;41.93806;46.89982;-8360;19830;11
Облако-облако;2023-08-14 12:27:28;54854776;41.87426;46.79065;-16113;19374;12
Облако-облако;2023-08-14 12:28:47;917283624;41.08837;42.3861599;-8368;3255;7
Облако-земля;2023-08-14 12:28:47;915970618;41.05007;42.26768;-8431;0;10
Облако-земля;2023-08-14 12:32:36;704844887;41.08873;42.2648;-16169;0;12
Облако-облако;2023-08-14 12:34:19;315322013;41.10629;42.4061499;7875;4031;12
Облако-облако;2023-08-14 12:34:19;307822789;41.0989099;42.2537499;-2372;18775;6
Облако-земля;2023-08-14 13:07:29;758213799;41.12825;42.53198;-3875;0;7
Облако-облако;2023-08-14 13:08:42;185681794;41.1546499;42.52159;4399;5214;6
Облако-облако;2023-08-14 13:11:18;557452219;41.14002;42.55406;-6857;12772;10
Облако-облако;2023-08-14 13:16:44;892311596;41.1222;42.51958;-3855;13188;6
Облако-облако;2023-08-14 13:16:44;577747770;41.16697;42.75095;-3931;4871;8
Облако-облако;2023-08-14 13:17:27;449297853;41.10226;42.57679;-5340;18948;8
Облако-облако;2023-08-14 13:19:52;701114126;41.12589;42.54105;6670;5944;10
Облако-облако;2023-08-14 13:21:45;595761709;41.11269;42.53852;-6220;13113;12
Облако-облако;2023-08-14 13:21:45;616529338;41.1621;42.72314;-12804;3011;12
Облако-земля;2023-08-14 13:24:10;540855230;41.19836;42.78395;-7462;0;8
Облако-облако;2023-08-14 13:25:53;226999680;41.15989;42.68667;-7082;7655;10
Облако-облако;2023-08-14 13:27:35;536197289;41.19556;42.68762;-7108;14813;8
Облако-облако;2023-08-14 13:29:47;501633092;41.1491;42.51598;-5879;4758;8
Облако-земля;2023-08-14 13:33:30;514475632;41.14371;42.49489;-4110;0;7
Облако-облако;2023-08-14 13:33:30;483448336;41.20759;42.73221;-8503;3652;13
Облако-облако;2023-08-14 13:38:39;379621379;41.12691;42.47242;5320;3901;9
Облако-облако;2023-08-14 13:46:02;980964807;41.1331;42.45418;6295;16855;7
Облако-облако;2023-08-14 13:59:29;112928269;41.22724;42.5072;-14395;3035;9
Облако-облако;2023-08-14 13:59:29;125890781;41.2012799;42.38107;10681;3007;13
Облако-облако;2023-08-14 14:04:42;623338439;41.20471;42.41556;9848;18172;10
Облако-облако;2023-08-14 14:04:42;611749851;41.23163;42.53065;-6009;3761;7
Облако-облако;2023-08-14 14:05:52;253323901;41.19056;42.43181;-5338;13850;11
Облако-облако;2023-08-14 14:06:51;656171363;41.22834;42.40791;5112;7135;7
Облако-облако;2023-08-14 14:06:51;607929144;41.26994;42.53826;-11349;5828;8
Облако-облако;2023-08-14 14:08:00;453274182;41.1928;42.42819;1961;18110;5
Облако-облако;2023-08-14 14:09:25;262741205;41.19611;42.42942;-2564;3837;6
Облако-земля;2023-08-14 14:14:41;301741565;41.25012;42.40538;-8711;0;9
Облако-облако;2023-08-14 14:14:41;225197585;41.26702;42.60762;-33223;5444;14
Облако-облако;2023-08-14 14:17:43;472754207;41.22473;42.43428;-5681;6467;14
Облако-облако;2023-08-14 14:17:43;471587238;41.27535;42.5617;11923;5245;7
Облако-земля;2023-08-14 14:19:02;989160815;41.24019;42.3894;-6619;0;12
Облако-облако;2023-08-14 15:21:47;629175350;41.03267;42.76188;-3640;18583;5
Облако-земля;2023-08-14 15:22:35;251042571;41.01506;42.82158;-12694;0;7
