Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-09-05 00:00:30;975589397;46.8504099;38.60676;-95268;0;10
Облако-облако;2023-09-05 00:00:31;536623694;46.82611;38.93344;8696;8018;7
Облако-земля;2023-09-05 00:00:43;64003933;41.484;37.19447;-39334;0;21
Облако-земля;2023-09-05 00:02:01;427321093;41.47211;37.16973;-10753;0;13
Облако-облако;2023-09-05 00:02:37;924440530;41.54303;37.2486;3641;9800;10
Облако-земля;2023-09-05 00:03:10;550242510;46.57612;41.82943;-4553;0;9
Облако-земля;2023-09-05 00:03:10;248128567;46.45398;41.38684;-7435;0;8
Облако-облако;2023-09-05 00:03:10;363886950;46.40814;41.70608;-2751;5129;6
Облако-облако;2023-09-05 00:04:28;771156642;46.49626;41.57496;4529;3204;7
Облако-земля;2023-09-05 00:04:28;448498568;46.45635;41.39612;-11450;0;9
Облако-земля;2023-09-05 00:04:43;309925040;42.10207;37.77611;-12650;0;10
Облако-земля;2023-09-05 00:04:43;279376729;42.25524;37.8768699;-21878;0;8
Облако-земля;2023-09-05 00:05:30;478202013;41.40507;37.14491;-14586;0;17
Облако-облако;2023-09-05 00:05:30;261817911;41.49264;37.23065;17264;15378;16
Облако-облако;2023-09-05 00:05:30;318292241;41.29654;37.04583;-12573;6275;10
Облако-земля;2023-09-05 00:05:40;915037601;46.45325;41.50631;-12451;0;10
Облако-земля;2023-09-05 00:06:38;360311401;42.1117;37.77852;-16518;0;16
Облако-облако;2023-09-05 00:06:44;298044809;41.56847;37.32227;7500;3000;8
Облако-облако;2023-09-05 00:06:44;283643503;41.50002;37.23948;3872;7927;7
Облако-облако;2023-09-05 00:07:15;943961032;46.52094;41.72533;-2325;3474;5
Облако-облако;2023-09-05 00:07:15;282951291;46.4590699;41.52013;-2185;4609;6
Облако-земля;2023-09-05 00:07:30;564360600;42.11901;37.79582;-12187;0;14
Облако-земля;2023-09-05 00:07:34;93937810;41.4914599;37.19311;-6398;0;12
Облако-земля;2023-09-05 00:08:18;270273850;41.49113;37.22399;-18124;0;16
Облако-земля;2023-09-05 00:08:30;909495179;46.82699;38.73715;-12824;0;13
Облако-облако;2023-09-05 00:08:30;770524720;46.84823;38.94526;3305;7204;7
