Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-06-29 00:00:00;610811609;43.15241;41.25962;3395;7936;8
Облако-облако;2023-06-29 00:00:00;607085318;43.23856;41.37504;6547;7081;7
Облако-облако;2023-06-29 00:00:41;392562108;43.27985;41.34807;1804;5938;7
Облако-облако;2023-06-29 00:03:23;986929311;43.19023;41.26559;2541;6315;6
Облако-облако;2023-06-29 00:03:38;65232099;42.9355199;41.57485;1910;18707;7
Облако-облако;2023-06-29 00:04:41;599070141;43.16049;41.25952;2606;19907;8
Облако-облако;2023-06-29 00:08:06;404786619;42.8987;41.56008;-5320;6771;15
Облако-облако;2023-06-29 00:09:19;769949874;42.94929;41.56566;-4192;7214;7
Облако-облако;2023-06-29 00:10:50;933641181;42.91395;41.58615;-4544;6249;10
Облако-земля;2023-06-29 00:22:41;116781461;41.869;46.42929;-7246;0;11
Облако-земля;2023-06-29 01:36:19;762895634;41.91926;46.86238;-5485;0;6
Облако-земля;2023-06-29 02:23:08;186500470;41.92864;46.84543;-9461;0;11
Облако-земля;2023-06-29 02:25:06;588012404;41.92502;46.8561;-11854;0;11
Облако-облако;2023-06-29 05:07:40;985409717;47.0171;38.01849;-6167;6253;10
Облако-облако;2023-06-29 05:24:17;880351393;47.16674;38.15875;-8320;5811;8
Облако-облако;2023-06-29 05:24:40;903328268;47.10976;37.96782;-3099;5114;8
Облако-земля;2023-06-29 05:24:41;25557742;47.06629;38.08896;-7811;0;13
Облако-облако;2023-06-29 05:27:18;338603427;47.18484;38.17703;5230;13101;14
Облако-облако;2023-06-29 05:28:02;455910851;47.17109;38.19563;5858;16475;7
Облако-облако;2023-06-29 05:29:40;10995211;47.27738;38.33301;4167;19613;12
Облако-облако;2023-06-29 05:29:40;12506290;47.21079;38.18379;4180;10940;10
Облако-земля;2023-06-29 05:31:23;759141740;47.27103;38.28606;-9206;0;17
Облако-облако;2023-06-29 05:34:16;517074281;47.20722;38.21313;4853;14099;14
Облако-облако;2023-06-29 05:34:16;718681981;46.98402;38.41807;3037;6670;9
Облако-земля;2023-06-29 05:40:07;102521966;47.24172;38.23164;-63411;0;20
Облако-земля;2023-06-29 05:49:39;524181937;47.28815;38.29759;-2657;0;7
Облако-облако;2023-06-29 05:49:39;359168579;47.2841;38.45864;-2555;10182;9
Облако-облако;2023-06-29 05:50:54;361798620;47.37336;38.42848;-19388;10393;15
Облако-облако;2023-06-29 05:50:54;376494294;47.2624;38.32027;-6953;10095;7
Облако-облако;2023-06-29 05:51:19;508252474;47.17749;38.38138;-3992;10520;8
Облако-облако;2023-06-29 05:51:31;60506652;47.27847;38.29351;-1036;11075;5
Облако-земля;2023-06-29 05:52:48;658681119;47.29464;38.30154;-8692;0;9
Облако-облако;2023-06-29 05:53:06;947638843;47.1552999;38.36265;-5640;9739;12
Облако-облако;2023-06-29 05:56:27;470134552;47.17863;38.52393;-3446;14984;7
Облако-земля;2023-06-29 05:56:27;252857451;47.29913;38.31646;-6187;0;16
Облако-земля;2023-06-29 05:57:43;10520867;47.29816;38.35164;-2948;0;8
Облако-земля;2023-06-29 05:58:51;242762521;47.30387;38.35827;-2318;0;9
Облако-облако;2023-06-29 05:59:49;898542409;47.31512;38.36249;-3343;10753;8
Облако-земля;2023-06-29 06:01:02;737111940;47.29733;38.35682;-3528;0;9
Облако-облако;2023-06-29 06:01:02;694442183;47.40305;38.5191;-20364;3000;16
Облако-земля;2023-06-29 06:02:01;128680233;47.30304;38.36746;-7217;0;17
Облако-облако;2023-06-29 06:02:24;832245072;47.28675;38.3715;1381;10196;5
Облако-облако;2023-06-29 06:02:40;508209813;47.29916;38.35956;-2588;11083;9
Облако-земля;2023-06-29 06:03:40;410876865;47.29974;38.35174;-2692;0;8
Облако-земля;2023-06-29 06:06:39;847958838;47.29114;38.41353;-8279;0;18
Облако-земля;2023-06-29 06:07:31;500659743;47.34319;38.40823;-6479;0;16
Облако-земля;2023-06-29 06:08:12;120806389;47.33494;38.4189099;-3827;0;11
Облако-облако;2023-06-29 06:08:40;575672544;47.32511;38.39103;-6932;3092;15
Облако-облако;2023-06-29 06:08:46;525447406;47.32582;38.40247;-2124;10991;6
Облако-облако;2023-06-29 06:08:56;217595267;47.33119;38.4052999;-3998;16215;8
Облако-облако;2023-06-29 06:09:19;820442837;47.33974;38.394;4359;10781;7
Облако-облако;2023-06-29 06:09:50;744709210;47.34128;38.3881;-2427;10906;7
Облако-облако;2023-06-29 06:10:04;534008285;47.32506;38.4146;-6497;6246;10
Облако-облако;2023-06-29 06:10:04;524779369;47.40028;38.54284;-8456;4459;12
Облако-облако;2023-06-29 06:10:17;534866069;47.33359;38.39893;-1932;7251;6
Облако-облако;2023-06-29 06:10:43;448668822;47.32069;38.43206;-1974;10826;6
Облако-облако;2023-06-29 06:12:03;897111013;47.34622;38.40023;-11080;6688;14
Облако-земля;2023-06-29 06:12:38;510673590;47.33276;38.43266;-4621;0;11
Облако-облако;2023-06-29 06:13:25;133590146;47.3607;38.41943;1838;10721;8
Облако-земля;2023-06-29 06:14:30;251699750;47.3414;38.42286;-17160;0;15
Облако-облако;2023-06-29 06:14:30;148453538;47.37965;38.59146;4344;3021;14
Облако-земля;2023-06-29 06:15:55;386724869;47.33707;38.46643;-7284;0;7
Облако-облако;2023-06-29 06:16:52;289111984;47.33088;38.44321;-7609;6577;16
Облако-облако;2023-06-29 06:18:05;63049578;47.36222;38.44677;6649;6979;13
Облако-земля;2023-06-29 06:19:17;548793178;47.35203;38.43848;-23768;0;19
Облако-облако;2023-06-29 06:19:45;325029293;47.3499;38.47463;-2535;10936;7
Облако-земля;2023-06-29 06:20:10;832034655;47.3539699;38.45479;-17051;0;19
Облако-облако;2023-06-29 06:20:35;842395031;47.41378;38.50069;6592;17351;8
Облако-облако;2023-06-29 06:20:56;5067234;47.37065;38.45666;2706;10761;7
Облако-земля;2023-06-29 06:21:17;840036735;47.37458;38.4569199;-11519;0;15
Облако-облако;2023-06-29 06:22:36;254871873;47.3693;38.48275;6307;6422;11
Облако-облако;2023-06-29 06:23:19;391563303;47.37275;38.49339;3125;6179;8
Облако-земля;2023-06-29 06:23:42;829887090;47.42108;38.50752;-3809;0;11
Облако-земля;2023-06-29 06:24:57;997755702;47.37493;38.48353;-8583;0;17
Облако-облако;2023-06-29 06:26:33;811354614;47.43789;38.51835;16576;12157;8
Облако-земля;2023-06-29 06:28:42;890088542;47.37956;38.52238;40860;0;18
Облако-земля;2023-06-29 06:28:42;905306717;47.43819;38.71982;-12050;0;24
Облако-земля;2023-06-29 06:30:15;325849343;47.39072;38.56433;-3526;0;10
Облако-облако;2023-06-29 06:32:09;575339822;47.44235;38.54728;-6624;15370;14
