Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-07-04 05:17:15;782042277;46.80242;42.19363;5144;19250;9
Облако-облако;2023-07-04 05:25:44;833069236;46.82236;41.11357;7464;5031;11
Облако-облако;2023-07-04 05:25:44;858572034;46.67389;41.10706;2921;7336;10
Облако-облако;2023-07-04 05:26:44;509464068;46.60713;42.08076;-15585;3662;9
Облако-облако;2023-07-04 05:31:04;971011550;46.87634;41.29663;11344;17481;14
Облако-облако;2023-07-04 05:31:04;972081095;46.83657;41.1173;5902;6148;9
Облако-облако;2023-07-04 05:31:04;991229193;46.6796099;41.11201;3715;3173;11
Облако-облако;2023-07-04 05:33:12;504881911;46.60104;42.10803;-1795;3008;7
Облако-облако;2023-07-04 05:36:39;157444286;46.87125;42.69377;-2014;3341;7
Облако-облако;2023-07-04 05:37:23;678340739;46.64364;42.0696299;-2108;4391;6
Облако-облако;2023-07-04 05:38:08;745347527;46.86983;42.69878;-1758;9147;6
Облако-облако;2023-07-04 05:38:10;622566998;46.65061;42.07651;-1605;4080;7
Облако-земля;2023-07-04 05:38:50;300720507;46.82911;41.16972;13494;0;14
Облако-земля;2023-07-04 05:38:53;553817034;46.64163;42.06054;-3937;0;8
Облако-земля;2023-07-04 05:40:09;519481570;46.66632;42.0799499;-4601;0;7
Облако-облако;2023-07-04 05:41:17;353624312;46.64502;42.06668;-1156;5171;5
Облако-облако;2023-07-04 05:42:26;435599690;46.86421;41.15291;7565;3011;11
Облако-облако;2023-07-04 05:42:26;415084656;46.868;41.35189;17501;4074;14
Облако-облако;2023-07-04 05:43:12;453723263;46.64835;42.07196;-3168;14965;7
Облако-земля;2023-07-04 05:43:27;671107550;46.759;42.4043;-8790;0;13
Облако-облако;2023-07-04 05:43:27;668955635;46.88536;42.47499;-1469;5405;6
Облако-облако;2023-07-04 05:43:37;648684063;46.65227;42.07546;-1385;6685;6
Облако-облако;2023-07-04 05:43:57;706165328;46.87961;42.47073;-3866;6301;8
Облако-облако;2023-07-04 05:44:29;815383205;46.88261;42.47291;-1920;6651;7
Облако-облако;2023-07-04 05:44:29;898867778;46.96206;42.56757;-1810;18484;6
Облако-облако;2023-07-04 05:44:57;386763666;46.88311;42.46927;1461;9624;6
Облако-облако;2023-07-04 05:45:19;521368142;46.9056;42.65786;-6199;18839;12
Облако-облако;2023-07-04 05:45:19;564398273;46.89588;42.48097;-1720;7493;6
Облако-облако;2023-07-04 05:46:07;379900417;46.88067;42.47044;-5334;7126;7
Облако-облако;2023-07-04 05:46:53;990184676;46.87125;42.47008;-1337;11162;6
Облако-земля;2023-07-04 05:47:36;444540928;46.8774;42.46884;-11996;0;11
Облако-облако;2023-07-04 05:47:54;674788724;46.85708;42.47538;-1332;7810;6
Облако-облако;2023-07-04 05:48:16;649854959;46.87552;42.46476;-2944;5855;7
Облако-облако;2023-07-04 05:48:36;163234587;46.87711;42.47375;-1702;7249;6
Облако-облако;2023-07-04 05:48:50;935406429;46.87186;42.46997;-1347;7161;6
Облако-облако;2023-07-04 05:49:00;820867655;46.90792;42.47996;-4330;14572;7
Облако-облако;2023-07-04 05:49:14;555789630;46.87054;42.46275;-1942;3131;6
Облако-облако;2023-07-04 05:49:36;607498788;46.87477;42.46709;-3513;8510;7
Облако-облако;2023-07-04 05:49:55;955992578;46.90537;42.49468;-2369;3198;7
Облако-облако;2023-07-04 05:50:03;949526283;46.87322;42.46556;-1355;4439;7
Облако-земля;2023-07-04 05:50:11;319224549;46.87824;42.47193;-2298;0;6
Облако-земля;2023-07-04 05:50:14;884880529;46.8998;42.47088;-6097;0;10
Облако-облако;2023-07-04 05:50:21;673366967;46.87129;42.46847;-2521;8041;6
