Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-земля;2023-10-16 08:37:31;189444025;41.3568;43.98271;-8455;0;14
Облако-облако;2023-10-16 08:37:31;166191635;41.60909;43.87362;-7273;14968;7
Облако-земля;2023-10-16 08:40:27;979239096;41.35055;43.97995;-6009;0;10
Облако-земля;2023-10-16 08:43:25;30791417;41.30285;43.93992;-13700;0;14
Облако-земля;2023-10-16 08:47:50;406179083;41.34454;44.06487;-12248;0;11
Облако-земля;2023-10-16 09:05:19;607674102;41.38703;43.90326;-7361;0;11
Облако-облако;2023-10-16 09:05:19;576273225;41.42421;44.0785;-16224;6818;9
Облако-земля;2023-10-16 09:10:42;275615715;41.41204;43.8988;74332;0;11
Облако-земля;2023-10-16 09:10:42;285238420;41.4251099;44.09211;-30735;0;10
Облако-земля;2023-10-16 09:10:42;294246845;41.37707;43.75891;-8908;0;17
Облако-земля;2023-10-16 09:18:34;616384755;41.41268;43.96623;-24278;0;14
Облако-земля;2023-10-16 09:18:34;607776273;41.44127;44.08259;-275391;0;10
Облако-облако;2023-10-16 09:26:20;305671781;41.35185;44.00312;-7212;13039;9
Облако-земля;2023-10-16 09:31:13;597051851;41.39448;43.9599;-19642;0;16
Облако-земля;2023-10-16 09:31:13;356251153;41.43031;44.13354;-239720;0;14
Облако-облако;2023-10-16 09:31:13;375925396;41.50532;43.97837;-5901;11288;7
Облако-облако;2023-10-16 09:32:06;107761033;41.3977099;44.21544;-9090;7609;10
Облако-земля;2023-10-16 09:37:43;539199339;41.60351;43.71692;-8701;0;8
Облако-облако;2023-10-16 09:37:43;485185294;41.55119;43.963;-20379;4282;8
Облако-земля;2023-10-16 09:39:41;85040000;41.54999;43.7777;-6022;0;8
Облако-земля;2023-10-16 09:39:41;59315703;41.53013;43.93005;-6465;0;7
Облако-земля;2023-10-16 09:40:40;263727175;41.39218;44.0175;38695;0;13
