Тип;Время;Наносекунды;Широта;Долгота;Пик;Высота;Количество сенсоров
Облако-облако;2023-04-10 16:35:05;838837197;41.25326;37.82183;8275;9341;12
Облако-облако;2023-04-10 16:44:41;243052356;41.21519;36.84014;-7434;9833;11
Облако-облако;2023-04-10 16:46:02;825101865;41.22256;36.8395;-3071;7017;7
Облако-облако;2023-04-10 16:50:44;279124690;41.16341;36.73035;-5609;14044;8
Облако-облако;2023-04-10 16:52:41;615193265;41.00246;36.00921;5418;8120;6
Облако-облако;2023-04-10 16:52:56;710848855;41.1638499;36.7355;-5669;11142;6
Облако-облако;2023-04-10 16:55:23;20237210;41.17433;36.76114;-3335;3135;7
Облако-земля;2023-04-10 16:58:15;25175140;41.17671;36.5743;38906;0;9
Облако-земля;2023-04-10 16:58:15;291975561;41.1982;36.76652;-6293;0;10
Облако-облако;2023-04-10 17:01:19;433443098;41.21286;36.77197;-9622;3365;12
Облако-облако;2023-04-10 17:02:41;451433084;41.22233;36.76646;-7620;16366;8
Облако-облако;2023-04-10 17:04:46;75592190;41.15131;36.10378;4049;3916;6
Облако-облако;2023-04-10 17:07:14;543261009;41.02784;36.02285;2795;9080;5
Облако-облако;2023-04-10 17:08:33;994751927;41.23228;36.80677;3046;12622;6
Облако-облако;2023-04-10 17:10:51;854609548;41.26202;36.80545;3962;7966;9
Облако-земля;2023-04-10 17:11:47;931004763;41.01253;36.09041;-19455;0;16
Облако-облако;2023-04-10 17:13:02;331815814;41.2747;36.80977;4556;3005;6
Облако-земля;2023-04-10 17:13:21;947644081;41.09273;36.09704;53096;0;20
Облако-облако;2023-04-10 17:15:31;19668570;41.18049;36.1995999;-3860;4554;10
Облако-земля;2023-04-10 17:15:31;133478937;41.07935;36.10183;-14191;0;16
Облако-земля;2023-04-10 17:16:00;297045364;41.26137;36.81539;-2768;0;7
Облако-облако;2023-04-10 17:17:05;133092565;41.2203;36.2288799;-13825;7147;11
Облако-облако;2023-04-10 17:18:23;109105933;41.15574;36.16848;-5831;11209;10
Облако-земля;2023-04-10 17:20:31;875238262;41.06794;36.12473;-14345;0;13
Облако-облако;2023-04-10 17:21:04;897963912;41.27596;36.84842;4954;3049;11
Облако-облако;2023-04-10 17:23:40;785587602;41.00242;36.20574;15554;18889;15
Облако-облако;2023-04-10 17:24:37;17989217;41.00073;36.203;14298;7665;9
Облако-земля;2023-04-10 17:25:28;152509487;41.01747;36.19981;-92119;0;20
Облако-земля;2023-04-10 17:26:13;528363171;41.04424;36.21294;-59900;0;18
Облако-облако;2023-04-10 17:26:20;87697338;41.00267;36.34742;-18824;17017;8
Облако-земля;2023-04-10 17:27:13;721825213;41.0434;36.19903;-51731;0;15
Облако-облако;2023-04-10 17:27:27;178941545;41.54623;37.1126099;-21188;16523;16
Облако-земля;2023-04-10 17:27:57;597024879;41.02018;36.32785;-5163;0;7
Облако-земля;2023-04-10 17:28:26;731388902;41.04721;36.20253;-40232;0;16
Облако-облако;2023-04-10 17:28:48;267277863;41.01486;36.36658;-2150;9576;6
Облако-земля;2023-04-10 17:29:44;746301239;41.06948;36.25;-82898;0;22
Облако-земля;2023-04-10 17:29:44;836026000;41.0189;36.4335;4143;0;5
Облако-земля;2023-04-10 17:30:52;268884090;41.07428;36.21672;-55045;0;17
Облако-облако;2023-04-10 17:31:26;871390656;41.29126;36.88821;-3304;13448;8
Облако-земля;2023-04-10 17:31:52;896310000;41.0739;36.3037;-39718;0;14
Облако-облако;2023-04-10 17:32:17;382798163;41.26591;36.2922;-6847;3506;12
Облако-земля;2023-04-10 17:32:39;696867002;41.1636;36.22986;-5976;0;10
Облако-облако;2023-04-10 17:32:40;367846253;41.64523;36.96979;-6139;6444;9
Облако-земля;2023-04-10 17:33:22;778478188;41.31041;36.86894;-3333;0;7
Облако-земля;2023-04-10 17:34:14;151910920;41.30083;36.33587;-25059;0;14
Облако-облако;2023-04-10 17:34:14;89416604;41.38871;36.21655;-4154;7474;8
Облако-облако;2023-04-10 17:34:20;452441402;41.04302;36.01563;10035;19807;10
Облако-земля;2023-04-10 17:34:20;423645211;41.08229;36.22499;-21036;0;16
Облако-облако;2023-04-10 17:34:21;384918588;41.14284;36.45977;3637;6719;7
Облако-облако;2023-04-10 17:34:21;532973504;41.01688;36.48612;-4001;6949;6
Облако-облако;2023-04-10 17:35:04;319866688;41.31397;36.87651;-2295;14256;5
Облако-земля;2023-04-10 17:35:39;488172618;41.34626;36.32703;-6326;0;10
Облако-земля;2023-04-10 17:35:53;667113024;41.13682;36.22868;-6191;0;12
Облако-облако;2023-04-10 17:36:32;997738909;41.28654;36.3200999;5467;4546;7
Облако-облако;2023-04-10 17:38:03;708386185;41.0409999;36.31082;37713;16811;16
Облако-облако;2023-04-10 17:38:03;419472919;41.18782;36.35071;-10505;14514;11
Облако-земля;2023-04-10 17:39:20;876696453;41.25892;36.26081;-11316;0;14
Облако-облако;2023-04-10 17:40:48;880192957;41.34193;36.8926299;-1987;14948;5
Облако-облако;2023-04-10 17:42:02;367788415;41.34394;36.93568;-2337;15285;5
Облако-облако;2023-04-10 17:42:05;850943121;41.3392399;36.35592;-3171;11444;8
Облако-облако;2023-04-10 17:42:15;655954704;41.11368;36.38249;5775;5935;7
Облако-земля;2023-04-10 17:42:15;452078363;41.07283;36.2624;31575;0;19
Облако-земля;2023-04-10 17:42:15;248765545;41.19255;36.28918;-14986;0;15
Облако-облако;2023-04-10 17:42:15;301452404;41.24912;36.46542;4958;3607;7
Облако-земля;2023-04-10 17:42:58;337573354;41.36718;36.32054;-5539;0;11
Облако-облако;2023-04-10 17:43:39;898686528;41.3519;36.88849;-2707;6759;7
Облако-земля;2023-04-10 17:44:12;6166515;41.19935;36.2813;31341;0;16
Облако-земля;2023-04-10 17:44:27;721619309;41.3504099;36.35957;-3146;0;9
Облако-облако;2023-04-10 17:44:30;950800658;41.06288;36.56933;-13155;4386;15
Облако-облако;2023-04-10 17:45:19;869524547;41.4816999;36.70619;-5196;11914;8
Облако-земля;2023-04-10 17:46:32;167515451;41.20178;36.2862;22740;0;17
Облако-облако;2023-04-10 17:46:51;221319717;41.35638;36.91116;-2965;18540;7
Облако-облако;2023-04-10 17:47:31;755266938;41.43389;36.44571;-10166;5369;13
Облако-облако;2023-04-10 17:47:33;786671077;41.35727;36.91781;-2699;19855;5
Облако-облако;2023-04-10 17:48:04;935997519;41.00014;36.77893;-3453;13642;6
Облако-земля;2023-04-10 17:48:25;898034977;41.35742;36.91126;-2769;0;8
Облако-облако;2023-04-10 17:48:54;690196513;41.2362899;36.32774;13187;3117;14
Облако-облако;2023-04-10 17:49:30;965504412;41.36454;36.9198499;-3825;18816;8
Облако-облако;2023-04-10 17:50:01;494691282;41.26641;36.50505;7411;16785;10
Облако-облако;2023-04-10 17:50:43;669169254;41.07993;36.96889;2071;15021;6
Облако-облако;2023-04-10 17:51:04;846254587;41.3802499;36.89414;-2391;3000;5
Облако-облако;2023-04-10 17:51:51;404818740;41.36183;36.91658;-4869;5700;11
Облако-облако;2023-04-10 17:52:04;991531616;41.02673;36.43982;-5085;3507;7
Облако-земля;2023-04-10 17:52:05;117022348;41.24973;36.36723;64832;0;17
Облако-облако;2023-04-10 17:52:10;840748101;41.22425;36.86977;-16174;7701;8
Облако-облако;2023-04-10 17:52:47;112719448;41.04784;36.8812799;11626;4387;14
Облако-облако;2023-04-10 17:53:11;603220932;41.30598;36.96033;-3862;19786;7
Облако-облако;2023-04-10 17:54:09;467168891;41.26916;36.35866;-14993;3412;11
Облако-земля;2023-04-10 17:54:09;653882076;41.40023;36.3642899;52148;0;17
Облако-облако;2023-04-10 17:54:54;444843303;41.36154;36.88351;-3309;16269;7
Облако-облако;2023-04-10 17:55:24;919078798;41.3705;36.92186;-4098;5759;10
Облако-земля;2023-04-10 17:55:46;515607684;41.12625;36.70357;-12834;0;10
Облако-облако;2023-04-10 17:56:04;883096445;41.00899;36.82888;3387;7778;7
Облако-облако;2023-04-10 17:56:08;162662996;41.3875699;36.90337;-2111;10970;6
Облако-облако;2023-04-10 17:57:04;858488004;41.38407;36.9300799;-4733;4522;8
Облако-облако;2023-04-10 17:58:13;352265099;41.46446;37.0133;-6764;18294;12
Облако-земля;2023-04-10 17:58:53;149231960;41.37706;36.92933;-2907;0;7
Облако-земля;2023-04-10 17:59:35;897661844;41.47552;36.4874099;-17871;0;16
Облако-земля;2023-04-10 17:59:36;23269433;41.35087;36.37578;55377;0;19
Облако-облако;2023-04-10 17:59:36;270260714;41.18719;36.25765;-4830;4897;6
Облако-земля;2023-04-10 18:00:00;753292943;41.18793;36.70156;-5589;0;8
Облако-облако;2023-04-10 18:02:06;543182074;41.39192;36.96031;-3188;15002;7
